utc_time;AUT;BEL;BGR;HRV;CZE;DNK;EST;FIN;FRA;DEU;GRC;HUN;IRL;ITA;LVA;LTU;LUX;NLD;NOR;POL;PRT;ROU;SVK;SVN;ESP;SWE;CHE;GBR;CYP;MLT
2015-12-21T12:00:00Z;0.058192;0.682399;0.053317;0.039255;0.472867;0.553023;0.602026;0.460334;0.574047;0.588964;0.032419;0.070463;0.629174;0.068500;0.655230;0.559780;0.879794;0.737867;0.627991;0.518803;0.048070;0.147795;0.071178;0.083227;0.172367;0.682465;0.356178;0.662022;0.000085;0.202571
2015-12-21T13:00:00Z;0.079791;0.685906;0.068357;0.029080;0.493328;0.534958;0.601497;0.471954;0.566414;0.601269;0.034253;0.053299;0.601395;0.052901;0.624908;0.551945;0.864835;0.766529;0.560702;0.533686;0.052953;0.142439;0.063369;0.080588;0.170456;0.686957;0.320604;0.677858;0.000000;0.212393
2015-12-21T14:00:00Z;0.089059;0.709544;0.085070;0.021431;0.503694;0.496665;0.587470;0.461047;0.539669;0.580206;0.030808;0.073381;0.527355;0.041625;0.581478;0.554156;0.832336;0.801495;0.479764;0.553727;0.050039;0.169939;0.043291;0.070617;0.156684;0.703230;0.299947;0.660576;0.000000;0.242041
2015-12-21T15:00:00Z;0.069518;0.726583;0.095509;0.016727;0.481052;0.566779;0.582557;0.440519;0.534096;0.611815;0.032662;0.068479;0.422657;0.036601;0.579125;0.507510;0.871495;0.822366;0.496162;0.578897;0.044908;0.199456;0.038117;0.063769;0.137781;0.695547;0.280587;0.608481;0.000000;0.271451
2015-12-21T16:00:00Z;0.058748;0.736115;0.108318;0.014316;0.478340;0.599266;0.584666;0.426737;0.542213;0.647510;0.034698;0.059594;0.372077;0.034766;0.599154;0.522989;0.886588;0.820509;0.500929;0.610416;0.058722;0.224554;0.031808;0.052549;0.138225;0.701216;0.276988;0.546112;0.000000;0.283483
2015-12-21T17:00:00Z;0.054714;0.741997;0.119926;0.012833;0.492890;0.619564;0.588205;0.405789;0.550450;0.675774;0.036441;0.052554;0.396660;0.033210;0.630504;0.611515;0.901712;0.819188;0.528301;0.648020;0.077694;0.255005;0.022411;0.038670;0.141070;0.708746;0.269469;0.479781;0.000251;0.271451
2015-12-21T18:00:00Z;0.064241;0.741483;0.143253;0.015214;0.559183;0.664267;0.589382;0.404267;0.534510;0.662872;0.042531;0.057409;0.366548;0.032269;0.682115;0.658260;0.891415;0.835252;0.486051;0.673067;0.069452;0.255688;0.025951;0.024636;0.165414;0.670863;0.413645;0.452246;0.000000;0.141990
2015-12-21T19:00:00Z;0.053133;0.735684;0.142175;0.017409;0.570209;0.701467;0.584007;0.405419;0.561491;0.712248;0.047904;0.037427;0.499049;0.038701;0.662815;0.663251;0.920974;0.843604;0.489706;0.690629;0.079014;0.242635;0.028772;0.017653;0.166948;0.627314;0.454321;0.432590;0.000455;0.114299
2015-12-21T20:00:00Z;0.052132;0.705933;0.135381;0.027444;0.572555;0.732007;0.563750;0.421957;0.564986;0.739281;0.050043;0.025836;0.750131;0.043227;0.663533;0.631904;0.926427;0.811393;0.531756;0.722023;0.084088;0.240770;0.032213;0.017850;0.168112;0.588067;0.407243;0.374974;0.000810;0.093292
2015-12-21T21:00:00Z;0.050684;0.668356;0.143038;0.025520;0.575759;0.769706;0.562718;0.415416;0.544656;0.746785;0.049895;0.028626;0.858246;0.043317;0.672002;0.604456;0.907234;0.654448;0.592844;0.768061;0.089176;0.242891;0.021494;0.021243;0.172464;0.565037;0.369174;0.374512;0.000640;0.066669
2015-12-21T22:00:00Z;0.049143;0.631146;0.156043;0.022986;0.583214;0.812082;0.565785;0.418389;0.521888;0.745681;0.048723;0.031447;0.878840;0.044339;0.641720;0.598615;0.886918;0.455320;0.566785;0.807017;0.096487;0.254155;0.015020;0.021704;0.177131;0.540546;0.339537;0.415330;0.001217;0.047162
2015-12-21T23:00:00Z;0.051902;0.608965;0.190155;0.018880;0.591830;0.817918;0.570063;0.422012;0.502982;0.730170;0.049250;0.034420;0.918771;0.045082;0.558128;0.620886;0.865511;0.287371;0.528846;0.842510;0.106261;0.267737;0.014797;0.021013;0.183182;0.514470;0.326102;0.471226;0.002032;0.032157
2015-12-22T00:00:00Z;0.087889;0.529617;0.261790;0.024705;0.625406;0.816350;0.461864;0.444085;0.477379;0.666095;0.049830;0.054212;0.930602;0.048966;0.589970;0.628009;0.878116;0.248131;0.458473;0.859879;0.134827;0.280256;0.062735;0.032762;0.202990;0.442384;0.353885;0.550263;0.000325;0.061417
2015-12-22T01:00:00Z;0.107171;0.557192;0.255151;0.019051;0.634468;0.782657;0.425411;0.429875;0.492105;0.638802;0.057199;0.090571;0.895887;0.048532;0.630651;0.683837;0.836541;0.282484;0.392606;0.893468;0.147020;0.262599;0.088561;0.025685;0.207215;0.465021;0.304082;0.592752;0.000261;0.056916
2015-12-22T02:00:00Z;0.102915;0.631379;0.247052;0.019113;0.644924;0.733117;0.351647;0.419691;0.501308;0.587303;0.060659;0.103399;0.913489;0.050111;0.659066;0.758875;0.852008;0.368894;0.326805;0.860473;0.147409;0.257789;0.080321;0.019274;0.206800;0.521344;0.294003;0.640405;0.000547;0.054665
2015-12-22T03:00:00Z;0.089934;0.676181;0.273188;0.013480;0.635786;0.617813;0.271928;0.404961;0.516573;0.531445;0.057819;0.088922;0.858460;0.050893;0.613782;0.797410;0.855573;0.427863;0.280033;0.893819;0.134647;0.257743;0.109980;0.014921;0.207761;0.571761;0.283720;0.671619;0.002439;0.043411
2015-12-22T04:00:00Z;0.087601;0.703327;0.320911;0.013316;0.619535;0.552573;0.191898;0.393507;0.524128;0.477544;0.056042;0.074690;0.845231;0.051521;0.504469;0.818568;0.857711;0.538074;0.281576;0.884956;0.125376;0.260776;0.131112;0.012264;0.208514;0.609503;0.290489;0.676353;0.005412;0.024655
2015-12-22T05:00:00Z;0.088582;0.716964;0.391336;0.016367;0.583036;0.566447;0.131185;0.383769;0.529629;0.460234;0.055114;0.067373;0.795723;0.052036;0.374447;0.815803;0.845111;0.669834;0.347931;0.876179;0.117925;0.266519;0.146987;0.010768;0.210869;0.621177;0.316543;0.689561;0.009179;0.005338
2015-12-22T06:00:00Z;0.082167;0.708320;0.464025;0.026278;0.450243;0.575360;0.163885;0.398326;0.538926;0.454753;0.080276;0.104862;0.872981;0.054115;0.279969;0.772662;0.823215;0.739273;0.391203;0.783183;0.130486;0.250267;0.102270;0.020787;0.218047;0.590688;0.398186;0.676794;0.009003;0.000000
2015-12-22T07:00:00Z;0.061734;0.722368;0.554472;0.039531;0.486254;0.559911;0.149667;0.392423;0.563687;0.518675;0.062934;0.092801;0.777953;0.060530;0.335346;0.758668;0.778803;0.807896;0.408903;0.795253;0.119577;0.290660;0.060882;0.014585;0.219398;0.573982;0.426184;0.677526;0.017494;0.000000
2015-12-22T08:00:00Z;0.045168;0.737974;0.596102;0.033839;0.543544;0.567969;0.186752;0.361088;0.573538;0.574546;0.046717;0.061679;0.613654;0.060527;0.466100;0.785359;0.807659;0.821928;0.455067;0.799722;0.116721;0.285581;0.054388;0.018048;0.219709;0.565840;0.378383;0.674182;0.026774;0.000000
2015-12-22T09:00:00Z;0.044835;0.742221;0.560027;0.031093;0.530952;0.612138;0.261430;0.332175;0.583623;0.623039;0.044532;0.070533;0.586512;0.057082;0.584231;0.863285;0.855488;0.827888;0.414057;0.752470;0.094656;0.287601;0.048872;0.012851;0.226502;0.532437;0.332483;0.659815;0.041621;0.000000
2015-12-22T10:00:00Z;0.054019;0.741962;0.495893;0.040756;0.512769;0.644549;0.320327;0.333352;0.588498;0.664856;0.043434;0.088818;0.610104;0.062536;0.666644;0.887037;0.863043;0.827043;0.354285;0.691837;0.083161;0.292250;0.053813;0.010262;0.245495;0.498579;0.293840;0.652906;0.052655;0.000359
2015-12-22T11:00:00Z;0.052541;0.739767;0.441159;0.050654;0.489318;0.673505;0.381071;0.334440;0.586523;0.680352;0.044436;0.095286;0.681443;0.067939;0.710248;0.879503;0.859426;0.821964;0.270487;0.610777;0.069596;0.297312;0.042313;0.009901;0.270775;0.471400;0.257518;0.646115;0.055623;0.003428
2015-12-22T12:00:00Z;0.061637;0.724687;0.320167;0.107079;0.491114;0.655279;0.521377;0.332521;0.574523;0.629048;0.049211;0.085722;0.726830;0.080853;0.652821;0.825850;0.853012;0.756865;0.350557;0.467371;0.070747;0.244679;0.034658;0.020787;0.259762;0.380588;0.302329;0.577704;0.034937;0.020153
2015-12-22T13:00:00Z;0.109795;0.735259;0.299318;0.060693;0.495431;0.716261;0.519858;0.313618;0.558323;0.664340;0.044272;0.125801;0.648232;0.079659;0.622772;0.743299;0.858486;0.801298;0.408666;0.508575;0.071565;0.221333;0.084765;0.023132;0.270570;0.376902;0.269928;0.578801;0.016957;0.035158
2015-12-22T14:00:00Z;0.102652;0.733934;0.353916;0.043985;0.505285;0.765943;0.392051;0.265546;0.536990;0.662314;0.037723;0.154008;0.567105;0.063053;0.551927;0.616769;0.834938;0.809183;0.475816;0.581934;0.067580;0.257710;0.074627;0.017074;0.253886;0.422047;0.294819;0.524283;0.011915;0.046412
2015-12-22T15:00:00Z;0.099132;0.731751;0.355241;0.027748;0.475605;0.777088;0.384542;0.164089;0.520294;0.656487;0.037132;0.153887;0.523420;0.056126;0.506666;0.593342;0.813421;0.808240;0.458590;0.614165;0.047385;0.231890;0.081044;0.015790;0.205999;0.460762;0.342009;0.503685;0.006944;0.063668
2015-12-22T16:00:00Z;0.077793;0.729779;0.341706;0.021337;0.462720;0.780317;0.376445;0.121486;0.520124;0.654240;0.039497;0.145745;0.544114;0.052592;0.500770;0.556192;0.799792;0.809808;0.442238;0.652699;0.059789;0.210023;0.065270;0.015258;0.194020;0.519807;0.374424;0.499603;0.004423;0.080878
2015-12-22T17:00:00Z;0.058382;0.725710;0.302281;0.020533;0.450150;0.773146;0.373968;0.111352;0.533678;0.651719;0.046325;0.120115;0.593713;0.050641;0.550622;0.538029;0.783345;0.809985;0.490142;0.679046;0.068686;0.176112;0.054963;0.015790;0.183870;0.574345;0.408920;0.494366;0.003367;0.095202
2015-12-22T18:00:00Z;0.061872;0.679526;0.216990;0.031694;0.412577;0.769902;0.366289;0.091315;0.525450;0.589387;0.047875;0.117697;0.596594;0.056366;0.714741;0.429748;0.785729;0.709134;0.511846;0.635730;0.095791;0.104987;0.072549;0.015613;0.216949;0.576653;0.434973;0.450545;0.006468;0.113344
2015-12-22T19:00:00Z;0.062992;0.716712;0.185868;0.032899;0.413841;0.708791;0.350159;0.081749;0.546643;0.627233;0.058825;0.100980;0.624171;0.059248;0.695005;0.426490;0.772292;0.778416;0.536059;0.699947;0.091506;0.095753;0.077430;0.010896;0.207210;0.620835;0.489515;0.442527;0.012306;0.156410
2015-12-22T20:00:00Z;0.052252;0.728167;0.184392;0.027804;0.391292;0.635969;0.344683;0.103701;0.550709;0.633736;0.064139;0.093600;0.665478;0.065295;0.754467;0.563914;0.778306;0.800422;0.539803;0.722182;0.083370;0.093375;0.049409;0.009662;0.191648;0.624032;0.492522;0.457166;0.013660;0.165249
2015-12-22T21:00:00Z;0.049884;0.725003;0.173322;0.024172;0.347952;0.569637;0.343264;0.130636;0.555554;0.632936;0.071757;0.100787;0.720987;0.069464;0.766786;0.669694;0.716646;0.802471;0.511665;0.719879;0.074506;0.089008;0.045251;0.012264;0.172254;0.609185;0.487761;0.501914;0.011530;0.133397
2015-12-22T22:00:00Z;0.051448;0.722247;0.149844;0.021995;0.319045;0.476579;0.349881;0.165408;0.559065;0.630359;0.080006;0.111480;0.753117;0.072203;0.772953;0.767619;0.687156;0.797436;0.497128;0.719642;0.071924;0.087746;0.041824;0.012407;0.154396;0.597120;0.484632;0.534346;0.008857;0.095202
2015-12-22T23:00:00Z;0.057466;0.724104;0.141905;0.020485;0.302745;0.407101;0.406685;0.201661;0.556718;0.631065;0.086965;0.125593;0.679955;0.071045;0.771281;0.824885;0.705548;0.792147;0.502543;0.714736;0.068762;0.096259;0.042313;0.012851;0.137751;0.573331;0.480126;0.562462;0.005795;0.050914
2015-12-23T00:00:00Z;0.050948;0.711278;0.171033;0.023348;0.246380;0.415663;0.443608;0.198551;0.519459;0.591967;0.098093;0.108762;0.708145;0.063863;0.751984;0.847584;0.720421;0.780566;0.491189;0.708183;0.078792;0.130595;0.040885;0.018245;0.116663;0.554445;0.435869;0.560353;0.001350;0.005747
2015-12-23T01:00:00Z;0.063300;0.727941;0.115966;0.024111;0.265882;0.424426;0.494391;0.205865;0.536388;0.617011;0.103271;0.105394;0.648160;0.057121;0.759422;0.852838;0.776916;0.820248;0.483548;0.696676;0.084820;0.107424;0.063369;0.025953;0.101984;0.489230;0.443846;0.579006;0.002960;0.003769
2015-12-23T02:00:00Z;0.066659;0.725438;0.136983;0.034210;0.291197;0.416211;0.576488;0.237546;0.516860;0.637806;0.105867;0.106989;0.661759;0.055834;0.757099;0.839674;0.821045;0.820943;0.478962;0.690406;0.080555;0.142819;0.071178;0.027325;0.089525;0.429723;0.426983;0.580090;0.007101;0.002201
2015-12-23T03:00:00Z;0.056712;0.685991;0.147776;0.027053;0.320726;0.441324;0.623691;0.241638;0.476881;0.654861;0.102861;0.103522;0.645466;0.054575;0.747292;0.831413;0.819839;0.769511;0.493826;0.697389;0.080606;0.138472;0.056688;0.026765;0.080120;0.372711;0.398854;0.594401;0.011236;0.000768
2015-12-23T04:00:00Z;0.051792;0.633436;0.158311;0.021902;0.360897;0.449202;0.641115;0.251912;0.429279;0.664601;0.101532;0.100505;0.616383;0.053280;0.730392;0.831240;0.825073;0.722661;0.508629;0.702485;0.082807;0.156796;0.046286;0.025151;0.074935;0.334798;0.370171;0.601599;0.016401;0.000018
2015-12-23T05:00:00Z;0.048183;0.568398;0.183294;0.018465;0.374333;0.490855;0.623789;0.254732;0.384763;0.671241;0.106645;0.096441;0.566437;0.050928;0.713395;0.835692;0.813176;0.671009;0.527868;0.717353;0.085079;0.170321;0.033843;0.024636;0.069956;0.320534;0.344699;0.608395;0.020771;0.000291
2015-12-23T06:00:00Z;0.040440;0.466763;0.137962;0.049151;0.421885;0.627622;0.619333;0.238622;0.305248;0.633112;0.094459;0.058400;0.566503;0.047983;0.737829;0.824397;0.779337;0.563741;0.496644;0.668520;0.094724;0.104943;0.031045;0.044146;0.077038;0.322740;0.422420;0.612718;0.027858;0.055415
2015-12-23T07:00:00Z;0.045140;0.474324;0.115223;0.039839;0.446807;0.656486;0.541789;0.222690;0.318003;0.672944;0.096818;0.034233;0.461510;0.051292;0.711881;0.845549;0.795903;0.616194;0.498971;0.748161;0.099373;0.088313;0.041824;0.027605;0.074105;0.380477;0.409001;0.610624;0.035070;0.114299
2015-12-23T08:00:00Z;0.042076;0.486516;0.087471;0.051269;0.481661;0.687424;0.450023;0.214415;0.305922;0.675909;0.078578;0.025198;0.391819;0.046041;0.658224;0.862816;0.765102;0.669547;0.474794;0.805246;0.104572;0.071919;0.031808;0.030860;0.076557;0.428586;0.362597;0.598335;0.041026;0.154446
2015-12-23T09:00:00Z;0.037722;0.511424;0.070485;0.055053;0.505103;0.748232;0.398620;0.202998;0.300177;0.670767;0.070047;0.024469;0.425468;0.037553;0.679429;0.879238;0.692521;0.655802;0.465436;0.821688;0.095316;0.065313;0.018173;0.027325;0.072369;0.471800;0.299167;0.598176;0.039108;0.158374
2015-12-23T10:00:00Z;0.042088;0.505755;0.058147;0.051831;0.514101;0.776442;0.365961;0.181480;0.309962;0.654493;0.071626;0.030616;0.573600;0.041040;0.675980;0.892155;0.640159;0.642308;0.470534;0.833115;0.087549;0.062770;0.011006;0.023873;0.083484;0.516159;0.277490;0.592697;0.032694;0.156410
2015-12-23T11:00:00Z;0.041692;0.458743;0.047651;0.045641;0.479732;0.783535;0.351216;0.150959;0.292954;0.616779;0.074741;0.039269;0.760401;0.046540;0.650778;0.896994;0.564282;0.589450;0.486825;0.823563;0.081310;0.065998;0.005966;0.021013;0.101594;0.541136;0.245598;0.572749;0.024238;0.146765
2015-12-23T12:00:00Z;0.044636;0.301730;0.005582;0.054235;0.413069;0.748578;0.386366;0.139306;0.232519;0.515174;0.075891;0.059315;0.853297;0.058823;0.702606;0.918950;0.458422;0.415136;0.534188;0.727140;0.072354;0.030720;0.004041;0.029049;0.097560;0.509863;0.286646;0.543593;0.002729;0.099976
2015-12-23T13:00:00Z;0.037252;0.228642;0.007528;0.031346;0.363346;0.741946;0.436933;0.130272;0.202324;0.468054;0.060016;0.061070;0.916326;0.054581;0.684643;0.923068;0.362479;0.347444;0.537353;0.678450;0.070868;0.046199;0.009360;0.030552;0.110112;0.553750;0.175364;0.509827;0.007972;0.130532
2015-12-23T14:00:00Z;0.030347;0.165508;0.014492;0.015224;0.298129;0.698836;0.421096;0.132826;0.149311;0.392880;0.049153;0.027579;0.941236;0.046015;0.610916;0.841584;0.315773;0.266074;0.556974;0.621008;0.070840;0.056055;0.007132;0.013615;0.109691;0.601348;0.155815;0.475935;0.025665;0.158374
2015-12-23T15:00:00Z;0.035733;0.147887;0.020290;0.011463;0.238255;0.703505;0.418869;0.142602;0.143072;0.350012;0.052255;0.025297;0.939945;0.038305;0.637634;0.816571;0.265127;0.244587;0.585189;0.610907;0.066556;0.056690;0.002722;0.008871;0.106507;0.609253;0.157744;0.474117;0.025562;0.159356
2015-12-23T16:00:00Z;0.043869;0.162260;0.025824;0.012384;0.196097;0.701886;0.430405;0.153425;0.155618;0.311065;0.056162;0.040803;0.916429;0.033482;0.657615;0.807558;0.233253;0.237135;0.636628;0.591207;0.069202;0.058424;0.008325;0.007090;0.119170;0.610572;0.192718;0.505805;0.031852;0.159356
2015-12-23T17:00:00Z;0.047521;0.171721;0.028227;0.013509;0.163011;0.671081;0.447916;0.163348;0.173164;0.266976;0.059382;0.053106;0.902051;0.029972;0.691879;0.820617;0.199072;0.228350;0.683127;0.579318;0.075708;0.067977;0.023028;0.008764;0.129020;0.614615;0.233774;0.554816;0.039946;0.157392
2015-12-23T18:00:00Z;0.061950;0.185755;0.018791;0.009213;0.150305;0.651354;0.507719;0.169157;0.189063;0.223656;0.055828;0.059173;0.917379;0.027174;0.785710;0.887684;0.165252;0.277515;0.672772;0.575118;0.092298;0.060518;0.035946;0.017653;0.145474;0.619088;0.209766;0.573877;0.065075;0.206500
2015-12-23T19:00:00Z;0.049644;0.170515;0.029772;0.009681;0.114316;0.570644;0.476613;0.165625;0.206729;0.202673;0.055347;0.055034;0.880685;0.027045;0.787701;0.884368;0.134768;0.309975;0.643884;0.571152;0.098662;0.078927;0.032620;0.013001;0.145502;0.653120;0.232515;0.646871;0.079318;0.222214
2015-12-23T20:00:00Z;0.051573;0.196296;0.050822;0.011303;0.084624;0.494189;0.439257;0.157744;0.226657;0.171718;0.054364;0.065335;0.822205;0.027933;0.776572;0.857207;0.130557;0.335298;0.637783;0.547646;0.088932;0.106979;0.043291;0.009318;0.151066;0.664554;0.262728;0.667254;0.059430;0.185875
2015-12-23T21:00:00Z;0.037512;0.211578;0.053195;0.011404;0.069068;0.419220;0.500535;0.159447;0.243683;0.154140;0.049980;0.059466;0.715520;0.028563;0.782924;0.864141;0.130566;0.331190;0.645522;0.508803;0.085302;0.108334;0.036814;0.009544;0.161709;0.630797;0.286088;0.660702;0.036007;0.140081
2015-12-23T22:00:00Z;0.028210;0.234014;0.054056;0.012389;0.057735;0.361258;0.557707;0.163628;0.261819;0.147859;0.044940;0.052970;0.622504;0.032661;0.791282;0.875569;0.147064;0.329494;0.662480;0.460057;0.087053;0.106058;0.029900;0.010388;0.172044;0.592957;0.301604;0.654311;0.021632;0.112389
2015-12-23T23:00:00Z;0.021233;0.276643;0.054751;0.013158;0.045279;0.317751;0.599610;0.171013;0.290395;0.150061;0.040358;0.047001;0.614897;0.039049;0.792034;0.876405;0.196117;0.329070;0.680568;0.400817;0.095374;0.099442;0.022103;0.010641;0.180099;0.574717;0.315760;0.643109;0.018232;0.109525
2015-12-24T00:00:00Z;0.011147;0.350906;0.096484;0.019838;0.039803;0.345765;0.690713;0.183534;0.295185;0.165746;0.046374;0.040270;0.433490;0.057714;0.775566;0.859062;0.306116;0.335820;0.675473;0.339528;0.129608;0.118057;0.023337;0.006569;0.181584;0.511203;0.326027;0.599399;0.073534;0.039660
2015-12-24T01:00:00Z;0.012624;0.372561;0.104321;0.017139;0.027254;0.336805;0.684666;0.190424;0.341005;0.182119;0.045807;0.037711;0.394065;0.070596;0.749998;0.782960;0.297092;0.388357;0.692191;0.286439;0.129014;0.125398;0.030281;0.006569;0.189305;0.527256;0.334717;0.578825;0.095139;0.038159
2015-12-24T02:00:00Z;0.011089;0.363416;0.089839;0.014300;0.034520;0.379681;0.604892;0.191920;0.384382;0.195385;0.044048;0.031305;0.503467;0.074163;0.721166;0.679203;0.250888;0.429651;0.712868;0.256376;0.128188;0.112148;0.033435;0.013615;0.192416;0.511081;0.348579;0.591825;0.103497;0.035158
2015-12-24T03:00:00Z;0.011689;0.388565;0.071936;0.011983;0.035396;0.464707;0.545263;0.225039;0.421816;0.210785;0.048498;0.019687;0.563531;0.070124;0.729332;0.679062;0.264719;0.443591;0.667643;0.233586;0.130080;0.088359;0.029518;0.017456;0.190136;0.484470;0.356135;0.614248;0.104867;0.003974
2015-12-24T04:00:00Z;0.014876;0.410069;0.070427;0.009770;0.039012;0.521977;0.490917;0.245454;0.447839;0.228903;0.052774;0.014317;0.587489;0.068411;0.699762;0.649335;0.295642;0.454320;0.612359;0.219892;0.130239;0.073266;0.023337;0.019066;0.187705;0.479917;0.355111;0.580170;0.110439;0.000768
2015-12-24T05:00:00Z;0.017687;0.465809;0.075537;0.008130;0.048317;0.553070;0.459310;0.264609;0.474795;0.248907;0.056339;0.013017;0.608877;0.068168;0.629025;0.585526;0.370376;0.470694;0.526009;0.215082;0.131825;0.067762;0.014797;0.015258;0.185630;0.491902;0.344913;0.516791;0.119262;0.000000
2015-12-24T06:00:00Z;0.026498;0.520463;0.095970;0.012739;0.068395;0.544361;0.529498;0.300404;0.478433;0.234710;0.066489;0.041992;0.758495;0.064465;0.612781;0.527623;0.475288;0.443658;0.487025;0.209146;0.131385;0.065118;0.022411;0.021704;0.181778;0.475499;0.362360;0.444717;0.197178;0.000000
2015-12-24T07:00:00Z;0.042843;0.571133;0.089345;0.013322;0.080719;0.592676;0.430766;0.282403;0.507694;0.272647;0.059024;0.052128;0.749787;0.073995;0.550399;0.464739;0.540628;0.503252;0.530033;0.217831;0.133810;0.065362;0.038117;0.016513;0.182044;0.526384;0.339041;0.479385;0.272073;0.000000
2015-12-24T08:00:00Z;0.048052;0.579621;0.066936;0.013413;0.088941;0.597509;0.363316;0.278771;0.544513;0.317314;0.040991;0.053384;0.709420;0.069925;0.535544;0.386955;0.593677;0.584556;0.589329;0.229285;0.140720;0.078144;0.048355;0.011980;0.184498;0.571807;0.303673;0.522696;0.323947;0.000000
2015-12-24T09:00:00Z;0.071512;0.593166;0.071940;0.021714;0.111855;0.619267;0.367236;0.269268;0.571533;0.369852;0.032428;0.060630;0.704310;0.068897;0.492092;0.334464;0.622579;0.611042;0.580316;0.231548;0.126748;0.081795;0.048355;0.013302;0.190191;0.601555;0.258588;0.545357;0.295204;0.000000
2015-12-24T10:00:00Z;0.104182;0.630784;0.072818;0.036310;0.149531;0.629493;0.344904;0.274671;0.583762;0.417230;0.028782;0.075336;0.713080;0.080907;0.439372;0.316983;0.698144;0.635664;0.586051;0.244536;0.124798;0.084985;0.050501;0.017850;0.200113;0.634516;0.222268;0.563400;0.259274;0.000000
2015-12-24T11:00:00Z;0.136981;0.657431;0.074193;0.048335;0.174119;0.626927;0.316709;0.283353;0.578223;0.436361;0.025746;0.101653;0.755052;0.093179;0.385683;0.323938;0.747004;0.651845;0.604759;0.266520;0.127990;0.088359;0.053813;0.025685;0.215136;0.669409;0.204502;0.565465;0.197474;0.000496
2015-12-24T12:00:00Z;0.152504;0.659467;0.094469;0.053257;0.136666;0.648909;0.248379;0.332890;0.524710;0.375150;0.028676;0.178281;0.766876;0.121250;0.254426;0.354277;0.668542;0.608402;0.573838;0.299889;0.146715;0.115721;0.037683;0.033746;0.215937;0.679352;0.264682;0.566438;0.013314;0.024655
2015-12-24T13:00:00Z;0.132512;0.681597;0.097681;0.037502;0.124731;0.658957;0.289069;0.357330;0.507482;0.402438;0.022538;0.158406;0.730645;0.103532;0.262637;0.311621;0.726083;0.708608;0.594294;0.341702;0.140136;0.106180;0.045251;0.034419;0.216233;0.685877;0.240612;0.581609;0.002408;0.012651
2015-12-24T14:00:00Z;0.108388;0.686580;0.100305;0.021110;0.137737;0.675427;0.308059;0.396443;0.483151;0.435443;0.018121;0.115816;0.684808;0.067742;0.283290;0.280566;0.720004;0.749422;0.641405;0.387502;0.132016;0.126475;0.047320;0.032762;0.206753;0.695471;0.267810;0.573121;0.001431;0.004315
2015-12-24T15:00:00Z;0.083230;0.683686;0.074567;0.015309;0.172722;0.702099;0.288965;0.469182;0.444971;0.477656;0.018024;0.092163;0.572307;0.056928;0.346147;0.315510;0.662870;0.771734;0.696210;0.426410;0.122005;0.136221;0.044758;0.038670;0.178503;0.702380;0.328641;0.549129;0.000132;0.002133
2015-12-24T16:00:00Z;0.062268;0.676469;0.056394;0.015074;0.208531;0.724275;0.307908;0.543388;0.423662;0.517348;0.019236;0.070997;0.489936;0.054138;0.410645;0.352144;0.603613;0.791795;0.723409;0.455429;0.111479;0.157320;0.040885;0.043732;0.166920;0.719798;0.367830;0.544939;0.000000;0.000000
2015-12-24T17:00:00Z;0.049648;0.665783;0.041694;0.017340;0.241663;0.743854;0.346502;0.602691;0.398643;0.549422;0.022799;0.066234;0.435704;0.051996;0.458981;0.391745;0.752908;0.797653;0.702825;0.479462;0.108189;0.172253;0.038117;0.044563;0.163976;0.745622;0.370357;0.546050;0.000000;0.000000
2015-12-24T18:00:00Z;0.040225;0.607081;0.013100;0.023838;0.242274;0.775372;0.472490;0.673325;0.367667;0.541160;0.023778;0.087976;0.439450;0.053679;0.538756;0.388655;0.789441;0.654262;0.620067;0.488305;0.136891;0.167872;0.045768;0.041333;0.165164;0.774110;0.387315;0.548879;0.000150;0.000000
2015-12-24T19:00:00Z;0.037865;0.528415;0.013035;0.025732;0.235609;0.797554;0.490857;0.700042;0.333569;0.571333;0.034512;0.086360;0.390002;0.047907;0.520846;0.441776;0.841346;0.575732;0.585948;0.518314;0.132184;0.150562;0.053813;0.035790;0.160156;0.799128;0.371703;0.559065;0.005595;0.000000
2015-12-24T20:00:00Z;0.031202;0.426859;0.010769;0.021865;0.258193;0.792905;0.490062;0.703633;0.292979;0.573094;0.040265;0.060187;0.354341;0.041393;0.554464;0.509735;0.877367;0.524428;0.581890;0.548739;0.135183;0.135038;0.047320;0.037933;0.160026;0.814024;0.346472;0.549683;0.008399;0.000000
2015-12-24T21:00:00Z;0.032749;0.351706;0.010449;0.019933;0.290117;0.761618;0.515739;0.684373;0.264394;0.539485;0.036467;0.047593;0.307549;0.040224;0.606005;0.539547;0.857858;0.477480;0.550342;0.554558;0.135955;0.119965;0.033843;0.037566;0.156677;0.837833;0.308878;0.539620;0.000594;0.000000
2015-12-24T22:00:00Z;0.035933;0.301106;0.011423;0.018559;0.321208;0.729241;0.545906;0.672910;0.240154;0.497933;0.034558;0.043738;0.270516;0.040698;0.644867;0.557807;0.795893;0.444159;0.535401;0.557057;0.136261;0.110113;0.026283;0.034081;0.150771;0.858774;0.280213;0.537454;0.000492;0.000632
2015-12-24T23:00:00Z;0.038515;0.259182;0.014400;0.016588;0.357466;0.716274;0.574329;0.665100;0.224356;0.469820;0.032877;0.042922;0.233533;0.042816;0.671734;0.569141;0.625159;0.414083;0.546330;0.555039;0.140422;0.102740;0.023645;0.025953;0.144972;0.873971;0.258779;0.539066;0.001625;0.003224
