,lon,lat,distance,rho_wind,rho_radiation
1211,-5.7,56.7,1024.063989091199,0.12344945423532298,0.7906925299507637
1212,-5.7,57.3,1079.1618472109246,0.09360772058560611,0.7799269865658068
1213,-5.7,57.9,1135.5125783222265,0.08713078157406143,0.803172545089043
1214,-5.7,58.5,1192.9396597013945,0.08550022273470154,0.801869741273347
1215,-5.7,59.1,1251.2958516723581,0.0628304605434968,0.7848596296904536
1216,-5.7,59.7,1310.45792377989,0.05086086555035969,0.7722426324284792
1217,-5.7,60.3,1370.3223328008037,0.05459031313957209,0.7733445024112695
1218,-5.7,60.9,1430.8017047489564,0.0532953798725886,0.7713277013976648
1219,-5.7,61.5,1491.8219805586598,0.0652433214094054,0.7650837131510776
1220,-5.7,62.1,1553.3201021308791,0.07640416280024045,0.7672898062109802
1221,-5.7,62.7,1615.242134850311,0.07907409931304689,0.7635823386515189
1222,-5.7,63.3,1677.5417411963165,0.08759930407894301,0.7717690918723876
1223,-5.7,63.9,1740.178936328242,0.09605137016330938,0.7782081371128103
1224,-5.7,64.5,1803.1190701803503,0.09375936022508458,0.7839072454533403
1225,-5.7,65.1,1866.3319917747322,0.08401184273776399,0.7811672275317458
1226,-5.7,65.7,1929.7913604598161,0.10470657864000077,0.7653681433341453
