utc_time;DNK;BEL;DEU;GBR;SWE;NLD;BGR;HRV;CYP;EST;FIN;FRA;GRC;IRL;ITA;LVA;LTU;MLT;NOR;POL;PRT;ROU;ESP
2015-11-01T04:00:00Z;0.109357;0.066159;0.027711;0.031522;0.551808;0.062867;0.212722;0.435985;0.071735;0.440334;0.312845;0.214087;0.304366;0.220024;0.111922;0.263297;0.152458;0.262863;0.578480;0.199248;0.233671;0.118521;0.094324
2015-11-01T05:00:00Z;0.103241;0.097856;0.022836;0.041498;0.522245;0.062544;0.225360;0.406332;0.078510;0.445166;0.353492;0.214847;0.319790;0.227368;0.115235;0.290598;0.167682;0.237038;0.605286;0.211736;0.272771;0.126026;0.099657
2015-11-01T06:00:00Z;0.045466;0.177447;0.012132;0.033319;0.435112;0.049972;0.251792;0.468218;0.078913;0.443146;0.363875;0.267295;0.389219;0.238180;0.124420;0.358332;0.202387;0.238166;0.573495;0.219593;0.306715;0.143301;0.113304
2015-11-01T07:00:00Z;0.055106;0.163422;0.010126;0.028590;0.380428;0.034199;0.246822;0.464998;0.071695;0.477243;0.386651;0.291632;0.397079;0.230090;0.121406;0.361971;0.214370;0.213467;0.580537;0.218317;0.266050;0.148505;0.126012
2015-11-01T08:00:00Z;0.066064;0.093946;0.013922;0.022373;0.407088;0.026882;0.244117;0.382313;0.069480;0.507076;0.412510;0.281144;0.398410;0.220971;0.118852;0.363366;0.225672;0.188698;0.604130;0.205581;0.263997;0.149527;0.146304
2015-11-01T09:00:00Z;0.071193;0.014768;0.019370;0.013189;0.432606;0.028463;0.261265;0.291352;0.073221;0.512659;0.433841;0.247417;0.392754;0.212988;0.107632;0.370402;0.237345;0.182992;0.609325;0.196418;0.394541;0.146648;0.166743
2015-11-01T10:00:00Z;0.073742;0.001181;0.025078;0.011497;0.435559;0.028999;0.272127;0.238028;0.079502;0.507102;0.458430;0.210986;0.384212;0.204360;0.102856;0.365385;0.250278;0.188646;0.625854;0.197585;0.542844;0.141265;0.199976
2015-11-01T11:00:00Z;0.074755;0.000133;0.027893;0.013459;0.419079;0.026541;0.275097;0.209909;0.084309;0.486946;0.474149;0.179640;0.378514;0.191882;0.102515;0.338721;0.260081;0.191430;0.629305;0.206293;0.537998;0.131871;0.244693
2015-11-01T12:00:00Z;0.063055;0.000124;0.027842;0.006719;0.444231;0.011079;0.270559;0.147899;0.075938;0.475447;0.468056;0.138347;0.358235;0.199007;0.112816;0.310803;0.260851;0.142525;0.635150;0.193833;0.378798;0.106062;0.298709
2015-11-01T13:00:00Z;0.063131;0.000267;0.019272;0.008430;0.412135;0.007321;0.232805;0.167303;0.041697;0.474557;0.464628;0.122712;0.327528;0.177171;0.106687;0.325700;0.259132;0.125104;0.642714;0.204486;0.411488;0.095039;0.301116
2015-11-01T14:00:00Z;0.069095;0.000847;0.012470;0.007433;0.328510;0.008201;0.193674;0.154951;0.043600;0.466541;0.473973;0.131052;0.298552;0.160702;0.094998;0.339096;0.264637;0.102301;0.641978;0.209154;0.434941;0.105969;0.286703
2015-11-01T15:00:00Z;0.078091;0.002607;0.009895;0.006325;0.278913;0.015102;0.170423;0.190541;0.049778;0.457107;0.488768;0.149212;0.284571;0.145026;0.079604;0.341159;0.266580;0.099496;0.655851;0.202093;0.390907;0.104828;0.254374
2015-11-01T16:00:00Z;0.090406;0.005213;0.008525;0.008352;0.241035;0.021120;0.151215;0.215831;0.058502;0.452572;0.500148;0.183571;0.281908;0.140570;0.080585;0.340082;0.269551;0.103403;0.647462;0.200305;0.338316;0.102289;0.238483
2015-11-01T17:00:00Z;0.102414;0.008107;0.009084;0.012224;0.209168;0.023215;0.133523;0.223915;0.064741;0.439153;0.506897;0.225673;0.276487;0.141004;0.083605;0.341024;0.277804;0.111190;0.659874;0.203359;0.287871;0.096824;0.260149
2015-11-01T18:00:00Z;0.087681;0.014969;0.006417;0.015321;0.208320;0.015679;0.125866;0.199539;0.066072;0.373611;0.496029;0.254900;0.278486;0.117525;0.084926;0.373909;0.272953;0.176067;0.598944;0.200019;0.373772;0.107654;0.285780
2015-11-01T19:00:00Z;0.092808;0.017346;0.006724;0.014299;0.235683;0.009821;0.113917;0.259699;0.065690;0.371603;0.501857;0.266512;0.274967;0.130801;0.083073;0.377248;0.256953;0.174193;0.620900;0.199009;0.378968;0.104747;0.290680
2015-11-01T20:00:00Z;0.092113;0.015806;0.007606;0.014120;0.240088;0.011573;0.100147;0.279137;0.065901;0.355521;0.507526;0.276923;0.275931;0.146439;0.078098;0.370839;0.241638;0.145883;0.634227;0.196637;0.314639;0.106173;0.303738
2015-11-01T21:00:00Z;0.095964;0.005506;0.009908;0.012322;0.273223;0.017080;0.086980;0.246625;0.066871;0.342852;0.516054;0.308221;0.270092;0.150592;0.070794;0.348356;0.225708;0.117740;0.641988;0.191640;0.288382;0.105780;0.309092
2015-11-01T22:00:00Z;0.103425;0.002363;0.011704;0.011038;0.301262;0.023237;0.076426;0.213726;0.069970;0.341438;0.524170;0.348845;0.264030;0.163522;0.066607;0.326770;0.218214;0.099360;0.653583;0.185963;0.294519;0.107644;0.300111
2015-11-01T23:00:00Z;0.120460;0.001846;0.012576;0.009900;0.332332;0.028450;0.070135;0.172966;0.073624;0.349025;0.537185;0.392174;0.255365;0.182732;0.063188;0.308811;0.216254;0.088265;0.662255;0.189852;0.298910;0.112950;0.291845
2015-11-02T00:00:00Z;0.105784;0.008860;0.010554;0.010724;0.379776;0.032619;0.059273;0.105582;0.070941;0.416250;0.519161;0.424716;0.244921;0.170669;0.049667;0.272628;0.205884;0.093682;0.597581;0.243479;0.278566;0.126794;0.259734
2015-11-02T01:00:00Z;0.108181;0.012483;0.013322;0.011237;0.402762;0.044064;0.070507;0.084156;0.073639;0.444035;0.535639;0.464442;0.251685;0.194653;0.047528;0.276452;0.212460;0.091553;0.599143;0.248326;0.192968;0.142035;0.249346
2015-11-02T02:00:00Z;0.114285;0.011137;0.017672;0.014139;0.411501;0.068923;0.069064;0.106547;0.074513;0.456617;0.554115;0.479614;0.252085;0.212628;0.049241;0.262191;0.203967;0.091965;0.604269;0.254369;0.173863;0.151123;0.243549
2015-11-02T03:00:00Z;0.139404;0.029503;0.022079;0.017617;0.424629;0.087418;0.063889;0.104617;0.072511;0.446731;0.568809;0.493857;0.244896;0.211102;0.050389;0.248300;0.191000;0.082549;0.616385;0.258444;0.147001;0.156181;0.238697
2015-11-02T04:00:00Z;0.163537;0.052664;0.026009;0.023262;0.433636;0.097678;0.060938;0.092186;0.076298;0.433940;0.578845;0.508129;0.236202;0.204769;0.050960;0.241172;0.183977;0.078587;0.627538;0.256862;0.148586;0.165854;0.229270
2015-11-02T05:00:00Z;0.188832;0.071318;0.026158;0.030531;0.448693;0.094376;0.060903;0.073884;0.077065;0.428308;0.590330;0.519372;0.233032;0.192756;0.051979;0.251322;0.191288;0.076591;0.638815;0.261790;0.150960;0.192267;0.213916
2015-11-02T06:00:00Z;0.106818;0.044449;0.011883;0.028165;0.471237;0.063323;0.042700;0.054905;0.078544;0.472208;0.596532;0.506501;0.236699;0.184595;0.057869;0.265965;0.205988;0.080689;0.599733;0.288446;0.196088;0.264772;0.214003
2015-11-02T07:00:00Z;0.130606;0.029698;0.013018;0.030506;0.512207;0.063398;0.035748;0.031172;0.071173;0.510166;0.600840;0.541319;0.215017;0.180583;0.059479;0.261145;0.200024;0.080924;0.609977;0.294736;0.203422;0.286584;0.234621
2015-11-02T08:00:00Z;0.156846;0.021849;0.016109;0.028899;0.477513;0.058698;0.028872;0.014076;0.067321;0.552921;0.593733;0.550441;0.201932;0.183860;0.058431;0.261647;0.201466;0.060121;0.625048;0.288546;0.287713;0.308013;0.275289
2015-11-02T09:00:00Z;0.168648;0.020609;0.019154;0.027757;0.438494;0.064715;0.031168;0.005881;0.065319;0.570063;0.571814;0.522412;0.195182;0.178197;0.059121;0.266195;0.202865;0.040930;0.631478;0.282678;0.298445;0.333434;0.302367
2015-11-02T10:00:00Z;0.165256;0.014070;0.024160;0.029091;0.404784;0.073673;0.037335;0.002418;0.065308;0.583264;0.544236;0.497303;0.188193;0.175143;0.059947;0.266481;0.199744;0.031884;0.633590;0.275599;0.312282;0.347256;0.326344
2015-11-02T11:00:00Z;0.149706;0.008265;0.028443;0.028938;0.385841;0.074891;0.042916;0.001424;0.066830;0.591502;0.513067;0.476389;0.180689;0.174545;0.060583;0.255622;0.195756;0.027017;0.628946;0.265286;0.334646;0.336188;0.349285
2015-11-02T12:00:00Z;0.059808;0.003019;0.014626;0.035637;0.390111;0.036541;0.037002;0.000000;0.064523;0.525521;0.494153;0.430717;0.168203;0.155030;0.063067;0.190467;0.192206;0.047604;0.617727;0.263203;0.345152;0.255943;0.398117
2015-11-02T13:00:00Z;0.065872;0.002264;0.015894;0.038923;0.408309;0.033321;0.026822;0.000000;0.030283;0.570023;0.465119;0.442403;0.143434;0.171295;0.068676;0.214230;0.189864;0.060187;0.617338;0.220421;0.400565;0.221004;0.385941
2015-11-02T14:00:00Z;0.063219;0.008671;0.027293;0.042906;0.384344;0.054391;0.020226;0.001987;0.033144;0.599243;0.438219;0.443290;0.135955;0.176644;0.065878;0.229753;0.196279;0.066460;0.619749;0.210170;0.401777;0.226521;0.361880
2015-11-02T15:00:00Z;0.067498;0.032270;0.042888;0.053682;0.365831;0.108354;0.019244;0.001677;0.035028;0.595185;0.427612;0.445315;0.137204;0.160830;0.050387;0.239965;0.200794;0.059642;0.622990;0.208388;0.415053;0.223440;0.310557
2015-11-02T16:00:00Z;0.077678;0.079079;0.068849;0.072929;0.346666;0.147758;0.017829;0.004429;0.039106;0.591531;0.422124;0.479745;0.137809;0.161497;0.056432;0.249412;0.200082;0.059302;0.625111;0.200971;0.437333;0.220168;0.265892
2015-11-02T17:00:00Z;0.089083;0.150209;0.099986;0.095421;0.320865;0.156195;0.015910;0.002755;0.041765;0.583970;0.421288;0.531852;0.137381;0.177248;0.062430;0.258897;0.194156;0.058387;0.626960;0.186618;0.427940;0.206927;0.257745
2015-11-02T18:00:00Z;0.067438;0.194666;0.062402;0.171305;0.312249;0.085536;0.010662;0.009056;0.042903;0.601748;0.407766;0.658198;0.162198;0.190049;0.060799;0.276610;0.182175;0.025613;0.581381;0.199731;0.317639;0.218345;0.263619
2015-11-02T19:00:00Z;0.076884;0.199672;0.063026;0.169326;0.271321;0.092593;0.009253;0.009739;0.042446;0.597307;0.405429;0.665528;0.144947;0.228682;0.061536;0.286448;0.188124;0.024852;0.609113;0.177611;0.340790;0.200120;0.272223
2015-11-02T20:00:00Z;0.083029;0.230883;0.095358;0.157381;0.221416;0.131817;0.011833;0.009340;0.041159;0.593055;0.404605;0.635928;0.137394;0.267851;0.062533;0.305466;0.186593;0.028704;0.613450;0.147985;0.393694;0.181454;0.273861
2015-11-02T21:00:00Z;0.104700;0.254508;0.126481;0.137224;0.185865;0.135019;0.012213;0.007695;0.040606;0.577055;0.400334;0.601223;0.135282;0.254682;0.065826;0.324170;0.187412;0.028137;0.606461;0.129213;0.348040;0.170850;0.244788
2015-11-02T22:00:00Z;0.125758;0.264498;0.139886;0.124744;0.167626;0.139608;0.014152;0.006077;0.040791;0.557137;0.400473;0.587062;0.132160;0.245699;0.069876;0.340299;0.184395;0.027458;0.605390;0.117849;0.300347;0.163263;0.221102
2015-11-02T23:00:00Z;0.139652;0.242217;0.128420;0.112882;0.169383;0.131378;0.015311;0.008305;0.040195;0.531126;0.406343;0.581764;0.129601;0.227562;0.073667;0.352007;0.184933;0.027365;0.609857;0.113798;0.218853;0.159411;0.200327
2015-11-03T00:00:00Z;0.104118;0.160119;0.098825;0.074113;0.160978;0.084740;0.009426;0.019291;0.042739;0.509571;0.410467;0.569968;0.120253;0.257035;0.094113;0.330445;0.165357;0.025685;0.560731;0.111224;0.110955;0.142461;0.168869
2015-11-03T01:00:00Z;0.093085;0.124302;0.059091;0.091296;0.157794;0.066999;0.009657;0.012859;0.043191;0.513929;0.424534;0.557853;0.118669;0.216652;0.090705;0.355285;0.157933;0.024914;0.586388;0.109321;0.079073;0.142954;0.154370
2015-11-03T02:00:00Z;0.079773;0.142728;0.055955;0.108274;0.128949;0.094396;0.010040;0.005173;0.042741;0.529548;0.437277;0.546480;0.116744;0.193470;0.081822;0.373209;0.142511;0.037642;0.589948;0.093105;0.052925;0.145182;0.148236
2015-11-03T03:00:00Z;0.080536;0.183840;0.042064;0.109046;0.115025;0.106584;0.010762;0.006188;0.043654;0.517386;0.448174;0.520282;0.111999;0.187383;0.065346;0.384677;0.130468;0.050173;0.580269;0.077429;0.033555;0.140748;0.137040
2015-11-03T04:00:00Z;0.078332;0.254514;0.036690;0.125333;0.111928;0.119883;0.011168;0.008365;0.044836;0.502071;0.456847;0.511318;0.108560;0.177409;0.053487;0.397549;0.119058;0.060844;0.577388;0.065356;0.018863;0.145421;0.125700
2015-11-03T05:00:00Z;0.078485;0.323781;0.035497;0.135103;0.108681;0.135535;0.009910;0.011479;0.042814;0.477614;0.471693;0.514883;0.103091;0.160614;0.044324;0.420421;0.114383;0.063582;0.582221;0.058416;0.022242;0.176925;0.110775
2015-11-03T06:00:00Z;0.074685;0.391153;0.036400;0.139513;0.139919;0.120485;0.008292;0.009527;0.045765;0.468808;0.475900;0.528522;0.109349;0.108759;0.042216;0.468068;0.112310;0.068873;0.545857;0.060953;0.075630;0.228488;0.098292
2015-11-03T07:00:00Z;0.070109;0.417954;0.030188;0.127179;0.113387;0.142010;0.005382;0.006821;0.038137;0.435948;0.477027;0.544311;0.094008;0.086731;0.046171;0.476523;0.109955;0.049002;0.562768;0.043461;0.075716;0.247541;0.104683
2015-11-03T08:00:00Z;0.068819;0.468442;0.034258;0.115785;0.112976;0.158543;0.004982;0.005265;0.037436;0.414806;0.469158;0.557217;0.088328;0.077849;0.051042;0.474995;0.101291;0.035064;0.555681;0.032771;0.064971;0.258086;0.103420
2015-11-03T09:00:00Z;0.072928;0.380469;0.034767;0.102235;0.130477;0.160215;0.005935;0.016827;0.037919;0.413049;0.444988;0.585478;0.084056;0.074861;0.052342;0.470502;0.093368;0.028045;0.528892;0.024510;0.061221;0.260536;0.099728
2015-11-03T10:00:00Z;0.072746;0.295263;0.031994;0.093455;0.158865;0.152593;0.008406;0.035083;0.038097;0.402858;0.414791;0.615540;0.082756;0.079702;0.050536;0.462501;0.083882;0.021910;0.510210;0.019305;0.057982;0.259053;0.096411
2015-11-03T11:00:00Z;0.066702;0.210396;0.026755;0.084515;0.201925;0.134752;0.011804;0.051709;0.039072;0.375217;0.381997;0.618652;0.083738;0.087481;0.045742;0.445819;0.075092;0.019181;0.495457;0.016308;0.060471;0.251202;0.099555
2015-11-03T12:00:00Z;0.039432;0.128268;0.017714;0.072177;0.322887;0.049480;0.011325;0.046698;0.040488;0.277844;0.375610;0.548539;0.089522;0.084624;0.038725;0.295946;0.062541;0.020008;0.493369;0.025168;0.091574;0.213956;0.106449
2015-11-03T13:00:00Z;0.034677;0.127667;0.011415;0.065107;0.343096;0.058741;0.007094;0.056905;0.022832;0.280609;0.357643;0.511069;0.082822;0.055351;0.031449;0.342750;0.049479;0.028957;0.468472;0.011778;0.122962;0.173099;0.100440
2015-11-03T14:00:00Z;0.024343;0.193380;0.011415;0.044033;0.337758;0.072749;0.007884;0.059422;0.023575;0.280015;0.341615;0.476005;0.079967;0.034968;0.028934;0.348684;0.048301;0.038931;0.431595;0.010800;0.146343;0.175535;0.098614
2015-11-03T15:00:00Z;0.018872;0.257119;0.018230;0.068618;0.296789;0.124095;0.009265;0.058380;0.021649;0.272366;0.315455;0.438045;0.081443;0.027922;0.023041;0.323976;0.045817;0.039404;0.399711;0.013054;0.140710;0.164777;0.062310
2015-11-03T16:00:00Z;0.019881;0.303558;0.027048;0.099941;0.274209;0.153829;0.010009;0.054344;0.022349;0.269731;0.297716;0.415784;0.082485;0.029324;0.027075;0.296531;0.040274;0.043704;0.381131;0.014854;0.131551;0.151008;0.036059
2015-11-03T17:00:00Z;0.024083;0.334241;0.038063;0.135192;0.258788;0.160945;0.009833;0.046264;0.023905;0.271252;0.280396;0.391336;0.082365;0.036307;0.031758;0.263316;0.033913;0.050690;0.368393;0.015021;0.134542;0.133839;0.027013
2015-11-03T18:00:00Z;0.036786;0.223414;0.059389;0.169879;0.262623;0.108219;0.007464;0.069337;0.026785;0.305957;0.256245;0.356360;0.084668;0.059380;0.042086;0.237601;0.032297;0.037768;0.338636;0.016828;0.191324;0.117623;0.019433
2015-11-03T19:00:00Z;0.032810;0.153088;0.055039;0.172507;0.242972;0.077737;0.007411;0.056674;0.027273;0.314386;0.240260;0.339678;0.077241;0.068042;0.043804;0.206590;0.028227;0.032905;0.322071;0.019626;0.236542;0.097748;0.015187
2015-11-03T20:00:00Z;0.029704;0.164506;0.057320;0.168067;0.204025;0.099742;0.008782;0.047790;0.028320;0.310417;0.219730;0.339658;0.072493;0.076105;0.043292;0.185845;0.027784;0.024491;0.307834;0.020537;0.301415;0.080295;0.015275
2015-11-03T21:00:00Z;0.033583;0.260064;0.060089;0.159661;0.185791;0.152570;0.009032;0.057209;0.029825;0.298573;0.199612;0.320456;0.072385;0.077722;0.037736;0.169863;0.024297;0.012403;0.302966;0.015781;0.352445;0.067825;0.014119
2015-11-03T22:00:00Z;0.036909;0.338637;0.060647;0.159064;0.174134;0.183974;0.010656;0.072008;0.032116;0.290085;0.182797;0.313571;0.073044;0.078482;0.034143;0.158485;0.023041;0.006613;0.301700;0.012794;0.408295;0.055949;0.013663
2015-11-03T23:00:00Z;0.042022;0.385045;0.052464;0.155401;0.159119;0.171174;0.011828;0.085325;0.034294;0.283185;0.166509;0.300333;0.074350;0.073969;0.029684;0.151625;0.022002;0.005354;0.299533;0.012468;0.464604;0.046597;0.012810
2015-11-04T00:00:00Z;0.039382;0.380864;0.036127;0.110537;0.155916;0.154307;0.010635;0.154066;0.036168;0.296627;0.168369;0.304432;0.073212;0.034367;0.041489;0.130395;0.021842;0.022379;0.303512;0.020066;0.495807;0.030331;0.012007
2015-11-04T01:00:00Z;0.045496;0.415188;0.025116;0.108200;0.122410;0.173980;0.011470;0.135752;0.035792;0.292126;0.154878;0.320151;0.074854;0.024588;0.035069;0.135362;0.031393;0.025155;0.297738;0.023584;0.575073;0.026094;0.011698
2015-11-04T02:00:00Z;0.049808;0.263360;0.040730;0.071294;0.097878;0.178802;0.012235;0.112935;0.035830;0.275512;0.148942;0.306724;0.075009;0.018972;0.032666;0.136108;0.038137;0.024479;0.291133;0.024068;0.652285;0.023843;0.012433
2015-11-04T03:00:00Z;0.059359;0.323983;0.058255;0.053482;0.078061;0.213611;0.012728;0.104502;0.038209;0.254335;0.145321;0.269330;0.074060;0.018680;0.028795;0.134969;0.038947;0.019579;0.279406;0.020722;0.682614;0.020652;0.011641
2015-11-04T04:00:00Z;0.065418;0.391798;0.072747;0.041378;0.066812;0.256915;0.013650;0.101655;0.043816;0.239827;0.147917;0.249335;0.073670;0.020745;0.028515;0.137018;0.043525;0.015606;0.273385;0.020401;0.685215;0.020806;0.010810
2015-11-04T05:00:00Z;0.073840;0.458043;0.075238;0.039167;0.059732;0.293289;0.012967;0.105893;0.056072;0.232209;0.155750;0.232635;0.072160;0.023622;0.028558;0.144939;0.054008;0.009298;0.271012;0.023045;0.625253;0.024161;0.009406
2015-11-04T06:00:00Z;0.041848;0.679355;0.039052;0.072457;0.063329;0.205378;0.003609;0.116067;0.066072;0.260976;0.171204;0.236288;0.076174;0.021916;0.028443;0.160601;0.086655;0.000000;0.271315;0.028814;0.568362;0.027411;0.009435
2015-11-04T07:00:00Z;0.031040;0.715693;0.041347;0.090686;0.060189;0.270310;0.005077;0.118550;0.073885;0.261459;0.179263;0.301351;0.062779;0.019325;0.025958;0.151068;0.086418;0.000000;0.284458;0.030014;0.494802;0.033069;0.009024
2015-11-04T08:00:00Z;0.029979;0.621043;0.088390;0.120948;0.051952;0.319882;0.008218;0.114836;0.081306;0.261794;0.190685;0.354397;0.053813;0.015994;0.021493;0.147483;0.087579;0.000414;0.296174;0.035408;0.418300;0.035177;0.009773
2015-11-04T09:00:00Z;0.041924;0.545582;0.120986;0.105621;0.058805;0.313723;0.010540;0.119369;0.082374;0.262280;0.201101;0.355386;0.050621;0.017325;0.018495;0.154137;0.082572;0.001665;0.311334;0.036981;0.338278;0.035967;0.011062
2015-11-04T10:00:00Z;0.050993;0.525856;0.143971;0.101285;0.058918;0.319623;0.015861;0.130046;0.083053;0.258285;0.216416;0.361118;0.049731;0.020274;0.018188;0.155811;0.079033;0.002581;0.324681;0.037037;0.273366;0.035343;0.013212
2015-11-04T11:00:00Z;0.054774;0.532664;0.148641;0.095836;0.052473;0.346827;0.021764;0.135899;0.081416;0.245138;0.230576;0.354873;0.051478;0.022759;0.022317;0.152696;0.070374;0.003556;0.337621;0.036066;0.219727;0.032644;0.015577
2015-11-04T12:00:00Z;0.070743;0.603045;0.154567;0.106400;0.063154;0.285520;0.024150;0.156365;0.058222;0.240334;0.239968;0.319784;0.056642;0.036959;0.032870;0.140427;0.058265;0.000905;0.286467;0.040799;0.215557;0.019310;0.021804
2015-11-04T13:00:00Z;0.085169;0.611372;0.165766;0.090432;0.045487;0.306264;0.018612;0.162807;0.037578;0.229117;0.263269;0.305540;0.047916;0.045849;0.030179;0.141423;0.031680;0.001506;0.311669;0.034316;0.182736;0.014501;0.024638
2015-11-04T14:00:00Z;0.105788;0.498150;0.172296;0.059001;0.035126;0.330436;0.018070;0.157302;0.033528;0.231384;0.287757;0.286579;0.046714;0.059082;0.024464;0.149898;0.021915;0.006413;0.337937;0.039126;0.142936;0.018301;0.023575
2015-11-04T15:00:00Z;0.135487;0.420225;0.165521;0.047555;0.046300;0.306560;0.016287;0.170806;0.032133;0.241886;0.299009;0.281186;0.047721;0.068244;0.014169;0.146467;0.019016;0.006177;0.370157;0.034704;0.104841;0.018078;0.014354
2015-11-04T16:00:00Z;0.166784;0.370063;0.162908;0.045184;0.051480;0.286325;0.014888;0.173774;0.030664;0.253545;0.321616;0.294012;0.047925;0.084422;0.021913;0.146970;0.021655;0.030592;0.414506;0.029638;0.082272;0.020313;0.011679
2015-11-04T17:00:00Z;0.186966;0.324513;0.158176;0.047025;0.052294;0.277115;0.012564;0.166047;0.028288;0.263945;0.347909;0.317641;0.047825;0.108279;0.024110;0.147300;0.023903;0.103721;0.465244;0.022066;0.075860;0.022992;0.012764
2015-11-04T18:00:00Z;0.188951;0.408300;0.163816;0.091281;0.050178;0.260710;0.005653;0.137880;0.025782;0.266199;0.375767;0.373673;0.044447;0.135266;0.026002;0.152786;0.030307;0.211561;0.485458;0.017836;0.091114;0.026334;0.012396
2015-11-04T19:00:00Z;0.194378;0.435644;0.162063;0.125993;0.059191;0.305556;0.006041;0.149563;0.025997;0.281191;0.417197;0.385068;0.038822;0.171752;0.016373;0.147969;0.028032;0.276501;0.531059;0.014519;0.077549;0.029523;0.010489
2015-11-04T20:00:00Z;0.181627;0.472239;0.195677;0.167889;0.066046;0.288580;0.006362;0.143275;0.027458;0.291513;0.460667;0.391989;0.032984;0.192859;0.017935;0.144719;0.024769;0.135459;0.546986;0.015945;0.099820;0.032824;0.008887
2015-11-04T21:00:00Z;0.188368;0.484515;0.194720;0.182715;0.058432;0.280938;0.005728;0.120118;0.028089;0.303174;0.493475;0.385686;0.030103;0.197636;0.019667;0.147784;0.022166;0.024484;0.557053;0.009893;0.135057;0.032923;0.008130
2015-11-04T22:00:00Z;0.198259;0.449679;0.202498;0.185922;0.058840;0.288538;0.005684;0.103118;0.030172;0.321224;0.523659;0.384838;0.028452;0.213608;0.021089;0.156540;0.020651;0.010644;0.572548;0.007445;0.175241;0.033337;0.007864
2015-11-04T23:00:00Z;0.210405;0.382126;0.209206;0.168822;0.063949;0.308243;0.005714;0.092086;0.032213;0.339515;0.544629;0.389313;0.027415;0.223789;0.018429;0.169304;0.017337;0.013792;0.586577;0.005527;0.201564;0.033338;0.007491
2015-11-05T00:00:00Z;0.204143;0.446228;0.261789;0.143516;0.064834;0.312753;0.005550;0.108513;0.038408;0.324218;0.624218;0.404140;0.026678;0.239708;0.017586;0.158942;0.013100;0.003374;0.570714;0.011345;0.187989;0.032102;0.008757
2015-11-05T01:00:00Z;0.237567;0.466517;0.287419;0.155841;0.094530;0.386412;0.006856;0.142492;0.044536;0.329123;0.608224;0.410832;0.029883;0.262198;0.018225;0.189345;0.018802;0.000000;0.570252;0.013737;0.210890;0.032627;0.007543
2015-11-05T02:00:00Z;0.239253;0.478995;0.261842;0.170421;0.134271;0.407043;0.006331;0.170380;0.048245;0.316534;0.596344;0.388287;0.031531;0.307563;0.018625;0.205013;0.017519;0.000000;0.573769;0.015685;0.225355;0.030654;0.007176
2015-11-05T03:00:00Z;0.245133;0.450085;0.232784;0.166209;0.122456;0.387088;0.005559;0.152574;0.045873;0.283383;0.584910;0.382879;0.030299;0.360647;0.019077;0.214228;0.009368;0.001719;0.561162;0.012646;0.234290;0.026142;0.008457
2015-11-05T04:00:00Z;0.244163;0.466045;0.221537;0.188169;0.113022;0.368957;0.005316;0.138193;0.050043;0.251611;0.568227;0.389638;0.028912;0.423653;0.020597;0.225654;0.008148;0.004885;0.546864;0.013933;0.246888;0.025043;0.010060
2015-11-05T05:00:00Z;0.249488;0.491318;0.218694;0.229885;0.091952;0.365243;0.003792;0.120588;0.053165;0.222453;0.545448;0.406117;0.026323;0.494238;0.023652;0.246704;0.009182;0.008473;0.515116;0.015396;0.259777;0.030499;0.012904
2015-11-05T06:00:00Z;0.182152;0.540535;0.184171;0.340727;0.119887;0.248198;0.000988;0.077633;0.065145;0.212084;0.545641;0.480942;0.026702;0.539809;0.019422;0.277759;0.018977;0.012015;0.494692;0.027721;0.299381;0.045489;0.014313
2015-11-05T07:00:00Z;0.190640;0.574458;0.202014;0.377356;0.138920;0.322692;0.000231;0.069826;0.060976;0.188222;0.516698;0.501477;0.020301;0.566489;0.020950;0.293098;0.022947;0.039367;0.464604;0.028808;0.299882;0.049876;0.013038
2015-11-05T08:00:00Z;0.203445;0.510228;0.225890;0.374115;0.148522;0.330476;0.000752;0.068536;0.059578;0.166889;0.489381;0.513118;0.017004;0.564142;0.024884;0.296297;0.024753;0.071709;0.439812;0.028343;0.297028;0.055337;0.014755
2015-11-05T09:00:00Z;0.199534;0.534638;0.244924;0.369173;0.141366;0.329925;0.003991;0.071141;0.064591;0.137766;0.458748;0.542528;0.016880;0.564276;0.032054;0.292454;0.023338;0.085754;0.411672;0.026099;0.291797;0.064595;0.017706
2015-11-05T10:00:00Z;0.199046;0.532872;0.258678;0.375200;0.148416;0.353343;0.010923;0.081941;0.070915;0.114021;0.421649;0.577082;0.018295;0.561321;0.044153;0.275882;0.021882;0.118360;0.393147;0.023738;0.282665;0.072165;0.022695
2015-11-05T11:00:00Z;0.199558;0.501452;0.242750;0.365839;0.160368;0.388875;0.014981;0.105715;0.073089;0.092404;0.385305;0.611553;0.021949;0.535702;0.055921;0.245668;0.019678;0.124254;0.376745;0.021035;0.271997;0.075476;0.031386
2015-11-05T12:00:00Z;0.218179;0.422995;0.221300;0.336111;0.148441;0.342919;0.012207;0.147147;0.056111;0.066062;0.371761;0.614390;0.024904;0.543102;0.044655;0.156226;0.005715;0.112171;0.360653;0.018257;0.242117;0.050244;0.042198
2015-11-05T13:00:00Z;0.244994;0.466075;0.205026;0.367401;0.137027;0.412945;0.008206;0.157049;0.035982;0.063735;0.342650;0.636960;0.026372;0.535786;0.051059;0.153429;0.004762;0.094696;0.343257;0.019437;0.201927;0.042359;0.053472
