wavelength (nm),Xe arc lamp (W*m-2*nm-1)
1137.35132,0.2176
1137.41455,0.2176
1137.47803,0.21756
1137.54126,0.21752
1137.60474,0.21744
1137.66809,0.21736
1137.73157,0.21728
1137.79492,0.2172
1137.85828,0.21712
1137.92175,0.21704
1137.98511,0.217
1138.04858,0.217
1138.11206,0.21696
1138.17554,0.21696
1138.23889,0.21692
1138.30237,0.21704
1138.36585,0.217
1138.42932,0.21688
1138.4928,0.2168
1138.55627,0.21668
1138.61975,0.21664
1138.68323,0.2166
1138.7467,0.2166
1138.8103,0.2166
1138.87378,0.2166
1138.93738,0.21656
1139.00085,0.21656
1139.06445,0.21648
1139.12805,0.21644
1139.19153,0.2164
1139.25513,0.21636
1139.3186,0.21628
1139.38232,0.21612
1139.4458,0.21608
1139.5094,0.21608
1139.573,0.21612
1139.6366,0.21612
1139.70019,0.21616
1139.76392,0.21616
1139.82739,0.21612
1139.89111,0.21612
1139.95471,0.21604
1140.01843,0.21596
1140.08203,0.21596
1140.14575,0.21596
1140.20935,0.216
1140.27307,0.216
1140.33667,0.21604
1140.40039,0.21608
1140.46423,0.21608
1140.52783,0.21608
1140.59167,0.21608
1140.65527,0.2162
1140.71912,0.2162
1140.78272,0.2162
1140.84656,0.21624
1140.91016,0.21628
1140.974,0.21636
1141.03772,0.2164
1141.10156,0.21644
1141.16528,0.21644
1141.22913,0.21648
1141.29285,0.21656
1141.35669,0.21656
1141.42041,0.21656
1141.48425,0.21656
1141.5481,0.2166
1141.61194,0.21664
1141.67566,0.21668
1141.73962,0.21676
1141.80347,0.21676
1141.86731,0.2168
1141.93127,0.2168
1141.995,0.21684
1142.05896,0.21684
1142.1228,0.2168
1142.18677,0.2168
1142.25061,0.21676
1142.31458,0.21676
1142.37842,0.2168
1142.44238,0.21688
1142.50623,0.21688
1142.57019,0.21688
1142.63416,0.21688
1142.69812,0.21688
1142.76196,0.21684
1142.82605,0.21652
1142.88989,0.21644
1142.95398,0.21644
1143.01782,0.21644
1143.08191,0.21648
1143.146,0.21656
1143.20996,0.21656
1143.27405,0.2166
1143.33801,0.2166
1143.4021,0.21652
1143.46606,0.2164
1143.53015,0.21644
1143.59412,0.21648
1143.6582,0.21648
1143.72217,0.21648
1143.78638,0.21656
1143.85034,0.2166
1143.91455,0.21652
1143.97852,0.21648
1144.04273,0.21652
1144.10669,0.21676
1144.1709,0.21684
1144.23499,0.21684
1144.29919,0.2168
1144.36316,0.2168
1144.42737,0.21672
1144.49158,0.21676
1144.55566,0.21684
1144.62,0.21684
1144.68408,0.21692
1144.74829,0.21704
1144.81238,0.217
1144.87671,0.217
1144.9408,0.21696
1145.00501,0.21696
1145.06921,0.21696
1145.13342,0.21676
1145.19763,0.2168
1145.26196,0.21692
1145.32617,0.21696
1145.39038,0.21696
1145.45459,0.217
1145.51892,0.21692
1145.58313,0.21684
1145.64746,0.21688
1145.71167,0.21692
1145.776,0.21688
1145.84045,0.21684
1145.90466,0.21688
1145.96899,0.21692
1146.03333,0.21692
1146.09766,0.21684
1146.16199,0.21684
1146.22632,0.21684
1146.29065,0.21684
1146.3551,0.2168
1146.41931,0.217
1146.48376,0.21708
1146.5481,0.21712
1146.61255,0.21712
1146.67688,0.2172
1146.74133,0.2172
1146.80566,0.21732
1146.87012,0.21736
1146.93457,0.21736
1146.99902,0.21736
1147.06335,0.21736
1147.12793,0.2174
1147.19238,0.2174
1147.25684,0.2174
1147.32129,0.21736
1147.38574,0.21748
1147.45032,0.21756
1147.51465,0.2176
1147.57922,0.2176
1147.64368,0.2176
1147.70825,0.2176
1147.77271,0.2176
1147.83728,0.21756
1147.90173,0.21756
1147.96631,0.21756
1148.03088,0.21756
1148.09546,0.21756
1148.15991,0.2176
1148.22461,0.2176
1148.28906,0.21744
1148.35376,0.21744
1148.41821,0.21744
1148.48291,0.2174
1148.54761,0.2174
1148.61218,0.21748
1148.67676,0.21752
1148.74133,0.21756
1148.80603,0.2176
1148.87061,0.21764
1148.9353,0.21768
1148.99988,0.21772
1149.0647,0.21776
1149.12927,0.21776
1149.19397,0.21776
1149.25867,0.21776
1149.32336,0.21772
1149.38806,0.21776
1149.45276,0.2178
1149.51746,0.21788
1149.58215,0.21812
1149.64685,0.2182
1149.71167,0.21824
1149.77637,0.21824
1149.84119,0.21824
1149.90601,0.21828
1149.9707,0.21828
1150.03552,0.21824
1150.10022,0.21828
1150.16504,0.21828
1150.22974,0.21836
1150.29468,0.2184
1150.35938,0.21844
1150.42432,0.21852
1150.48901,0.21844
1150.55396,0.2184
1150.61865,0.21848
1150.68359,0.21848
1150.74841,0.21848
1150.81335,0.21852
1150.87805,0.21852
1150.94299,0.21856
1151.00781,0.21864
1151.07275,0.21864
1151.13757,0.21864
1151.20264,0.21852
1151.26758,0.21856
1151.3324,0.2186
1151.39746,0.2186
1151.46228,0.2186
1151.52722,0.21864
1151.59216,0.21868
1151.65723,0.21872
1151.72205,0.2188
1151.78711,0.219
1151.85205,0.21912
1151.91699,0.21916
1151.98193,0.21924
1152.047,0.21928
1152.11194,0.21928
1152.177,0.21928
1152.24194,0.21932
1152.30713,0.21936
1152.37207,0.21956
1152.43713,0.21972
1152.5022,0.21984
1152.56726,0.21992
1152.63245,0.22004
1152.69739,0.22008
1152.76257,0.22012
1152.82751,0.22016
1152.8927,0.22016
1152.95776,0.2202
1153.02295,0.22024
1153.08801,0.22032
1153.1532,0.2204
1153.21826,0.22048
1153.28345,0.2206
1153.34851,0.22072
1153.4137,0.22076
1153.47876,0.22084
1153.54407,0.22092
1153.60913,0.22096
1153.67444,0.221
1153.7395,0.22108
1153.80481,0.22124
1153.86987,0.22132
1153.93518,0.22144
1154.00049,0.22156
1154.06567,0.22168
1154.13086,0.2218
1154.19604,0.22184
1154.26135,0.22184
1154.32654,0.22192
1154.39197,0.222
1154.45715,0.22208
1154.52246,0.22216
1154.58765,0.22228
1154.65308,0.2224
1154.71826,0.22256
1154.78369,0.22268
1154.84888,0.22284
1154.91431,0.22292
1154.97949,0.223
1155.04492,0.22308
1155.11023,0.22316
1155.17566,0.22328
1155.24097,0.22336
1155.3064,0.22352
1155.37183,0.22364
1155.43713,0.2238
1155.50256,0.22404
1155.56787,0.22428
1155.6333,0.2244
1155.69873,0.22452
1155.76416,0.22464
1155.82947,0.22472
1155.89502,0.22484
1155.96045,0.22496
1156.02588,0.22512
1156.09131,0.22528
1156.15686,0.22548
1156.22217,0.22564
1156.28772,0.2258
1156.35315,0.22592
1156.4187,0.22608
1156.48413,0.22624
1156.54968,0.22636
1156.61523,0.22652
1156.68079,0.22664
1156.74634,0.22684
1156.81189,0.22704
1156.87744,0.22724
1156.94287,0.22744
1157.00854,0.22768
1157.0741,0.22788
1157.13965,0.22808
1157.2052,0.22824
1157.27087,0.2284
1157.33643,0.2286
1157.4021,0.22868
1157.46753,0.22888
1157.53333,0.22912
1157.59888,0.2294
1157.66455,0.22968
1157.7301,0.22992
1157.79578,0.23016
1157.86145,0.2304
1157.92712,0.2306
1157.99268,0.23084
1158.05847,0.23104
1158.12427,0.23124
1158.18982,0.23148
1158.25562,0.23176
1158.32129,0.23204
1158.38709,0.23232
1158.45264,0.23264
1158.51843,0.23292
1158.58411,0.2332
1158.6499,0.23344
1158.7157,0.2338
1158.78149,0.23408
1158.84717,0.23432
1158.91296,0.2346
1158.97876,0.23492
1159.04456,0.23528
1159.11035,0.23564
1159.17615,0.23596
1159.24194,0.23632
1159.30774,0.23668
1159.37353,0.237
1159.43945,0.23736
1159.50537,0.23772
1159.57117,0.23808
1159.63709,0.23844
1159.70288,0.2388
1159.7688,0.23924
1159.8346,0.23968
1159.90051,0.24012
1159.96643,0.2406
1160.03235,0.24104
1160.09814,0.24152
1160.16419,0.242
1160.22998,0.24244
1160.29602,0.24292
1160.36194,0.24344
1160.42786,0.24396
1160.49377,0.24452
1160.55981,0.24512
1160.62573,0.24572
1160.69177,0.24632
1160.75769,0.24684
1160.82373,0.24744
1160.88977,0.248
1160.95569,0.24856
1161.02185,0.24916
1161.08777,0.24976
1161.15381,0.25036
1161.21985,0.251
1161.28589,0.25164
1161.35193,0.25228
1161.41809,0.25292
1161.48401,0.25352
1161.55017,0.25408
1161.61621,0.25464
1161.68237,0.2552
1161.74841,0.25572
1161.81458,0.2562
1161.88062,0.25672
1161.94678,0.25728
1162.01282,0.2578
1162.0791,0.25836
1162.14514,0.25888
1162.2113,0.25936
1162.27759,0.25984
1162.34363,0.26028
1162.40991,0.26068
1162.47595,0.26108
1162.54224,0.26148
1162.6084,0.26188
1162.67468,0.26232
1162.74085,0.26272
1162.80713,0.26316
1162.87317,0.26356
1162.93958,0.26396
1163.00574,0.26436
1163.07202,0.26468
1163.13818,0.26504
1163.20447,0.26536
1163.27075,0.26568
1163.33704,0.266
1163.40332,0.26636
1163.4696,0.26672
1163.53589,0.26708
1163.60229,0.26744
1163.66858,0.2678
1163.73486,0.26816
1163.80127,0.26848
1163.86755,0.2688
1163.93396,0.26912
1164.00024,0.2694
1164.06665,0.26972
1164.13294,0.27008
1164.19946,0.2704
1164.26575,0.27076
1164.33215,0.27116
1164.39856,0.27152
1164.46497,0.27192
1164.53137,0.27228
1164.59778,0.2726
1164.66419,0.27296
1164.73071,0.27332
1164.797,0.27368
1164.86353,0.27408
1164.92993,0.27448
1164.99646,0.27492
1165.06299,0.27536
1165.12939,0.2758
1165.19604,0.27624
1165.26245,0.27668
1165.32898,0.27712
1165.39551,0.27752
1165.46204,0.27796
1165.52844,0.27844
1165.59509,0.27888
1165.66162,0.2794
1165.72815,0.27992
1165.79468,0.28048
1165.86133,0.28104
1165.92786,0.28156
1165.99451,0.28212
1166.06103,0.28268
1166.12769,0.2832
1166.19421,0.28376
1166.26086,0.28432
1166.32739,0.28488
1166.39404,0.28548
1166.46081,0.28616
1166.52734,0.2868
1166.59412,0.28752
1166.66064,0.2882
1166.72742,0.28888
1166.79394,0.28956
1166.86072,0.29024
1166.92737,0.29092
1166.99414,0.2916
1167.06079,0.29236
1167.12756,0.29312
1167.19421,0.29392
1167.26099,0.29472
1167.32764,0.29556
1167.39441,0.2964
1167.46118,0.29728
1167.52795,0.29812
1167.5946,0.29896
1167.6615,0.29984
1167.72815,0.30072
1167.79504,0.3016
1167.86194,0.30256
1167.92859,0.30352
1167.99548,0.30452
1168.06226,0.30556
1168.12915,0.30664
1168.19592,0.30768
1168.26282,0.30876
1168.32959,0.3098
1168.39648,0.31088
1168.46326,0.31196
1168.53027,0.31308
1168.59705,0.31424
1168.66406,0.31544
1168.73084,0.31668
1168.79785,0.31796
1168.86462,0.31924
1168.93164,0.32056
1168.99853,0.32184
1169.06543,0.32316
1169.13232,0.32452
1169.19934,0.32588
1169.26636,0.32724
1169.33325,0.32868
1169.40027,0.33016
1169.46716,0.33168
1169.5343,0.33324
1169.6012,0.33484
1169.66821,0.33644
1169.73523,0.33808
1169.80225,0.33972
1169.86926,0.3414
1169.93628,0.34308
1170.0033,0.3448
1170.07044,0.34656
1170.13745,0.3484
1170.20459,0.35028
1170.27148,0.3522
1170.33862,0.35416
1170.40564,0.3562
1170.4729,0.3582
1170.53992,0.36028
1170.60706,0.36236
1170.67419,0.36444
1170.74133,0.3666
1170.80847,0.3688
1170.87561,0.37108
1170.94275,0.3734
1171.00989,0.3758
1171.07715,0.37828
1171.14416,0.3808
1171.21143,0.38332
1171.27856,0.38592
1171.34583,0.38852
1171.41296,0.39116
1171.48023,0.39388
1171.54736,0.39664
1171.61462,0.39948
1171.68176,0.40244
1171.74915,0.40544
1171.81628,0.40852
1171.88367,0.41168
1171.95081,0.41488
1172.01819,0.41812
1172.08545,0.4214
1172.15271,0.42476
1172.22009,0.42816
1172.28735,0.43164
1172.35474,0.4352
1172.42188,0.43884
1172.48938,0.4426
1172.55664,0.44648
1172.62402,0.4504
1172.69128,0.4544
1172.75867,0.45848
1172.82593,0.46256
1172.89343,0.46672
1172.96069,0.47096
1173.0282,0.4752
1173.09546,0.47956
1173.16296,0.48396
1173.23035,0.48844
1173.29785,0.49292
1173.36511,0.4974
1173.43262,0.50184
1173.50012,0.5062
1173.56751,0.51044
1173.63501,0.51456
1173.70251,0.51856
1173.77002,0.5224
1173.8374,0.52612
1173.90491,0.52964
1173.97241,0.53308
1174.03992,0.53628
1174.10742,0.53932
1174.17493,0.54212
1174.24243,0.54464
1174.31006,0.54692
1174.37756,0.54892
1174.44507,0.55064
1174.51257,0.55208
1174.5802,0.55332
1174.64771,0.55432
1174.71545,0.55512
1174.78296,0.55576
1174.85059,0.55616
1174.91821,0.55644
1174.98584,0.55648
1175.05347,0.55636
1175.12109,0.55604
1175.18872,0.5556
1175.25635,0.55496
1175.32398,0.5542
1175.3916,0.55332
1175.45935,0.55236
1175.52698,0.55132
1175.59473,0.5502
1175.66235,0.549
1175.7301,0.54772
1175.79773,0.54632
1175.86548,0.5448
1175.93311,0.54324
1176.00098,0.54156
1176.0686,0.5398
1176.13648,0.53804
1176.2041,0.53624
1176.27197,0.53444
1176.33972,0.5326
1176.40747,0.53076
1176.47534,0.52888
1176.54309,0.52692
1176.61096,0.52496
1176.67859,0.52296
1176.74658,0.52092
1176.81433,0.51884
1176.8822,0.51676
1176.94995,0.51472
1177.01782,0.51272
1177.08569,0.51068
1177.15356,0.50872
1177.22131,0.50672
1177.28931,0.50476
1177.35718,0.50276
1177.42505,0.50076
1177.49292,0.49876
1177.56091,0.49676
1177.62878,0.4948
1177.69678,0.49288
1177.76477,0.491
1177.83264,0.48916
1177.90064,0.48736
1177.96851,0.48556
1178.0365,0.4838
1178.10437,0.48208
1178.17249,0.48036
1178.24036,0.47864
1178.30847,0.47696
1178.37634,0.47528
1178.44446,0.47368
1178.51245,0.47212
1178.58044,0.4706
1178.64844,0.46912
1178.71655,0.46768
1178.78455,0.4662
1178.85266,0.46476
1178.92065,0.46332
1178.98877,0.46188
1179.05676,0.4604
1179.125,0.45896
1179.19312,0.45752
1179.26123,0.45608
1179.32935,0.45472
1179.39746,0.45332
1179.46558,0.45196
1179.53369,0.45056
1179.60193,0.44916
1179.66992,0.44772
1179.73816,0.44624
1179.80627,0.44476
1179.87451,0.44328
1179.94263,0.4418
1180.01086,0.44032
1180.07898,0.43884
1180.14734,0.43736
1180.21545,0.43592
1180.28369,0.43444
1180.35193,0.43296
1180.42017,0.43148
1180.4884,0.42996
1180.55664,0.42844
1180.625,0.42692
1180.69324,0.4254
1180.7616,0.42388
1180.82983,0.4224
1180.89819,0.42096
1180.96643,0.41948
1181.03479,0.41804
1181.10303,0.4166
1181.17139,0.41512
1181.23962,0.41364
1181.30811,0.41216
1181.37634,0.41072
1181.44482,0.40924
1181.51306,0.4078
1181.58154,0.4064
1181.64978,0.405
1181.71826,0.4036
1181.78662,0.40224
1181.8551,0.40088
1181.92346,0.39952
1181.99194,0.39812
1182.06042,0.39676
1182.12878,0.3954
1182.19727,0.39404
1182.26563,0.39268
1182.33423,0.3914
1182.40259,0.39008
1182.47107,0.38884
1182.53955,0.3876
1182.60803,0.3864
1182.67651,0.38516
1182.74512,0.38392
1182.81348,0.38272
1182.88208,0.38148
1182.95056,0.38032
1183.01916,0.37916
1183.08765,0.378
1183.15625,0.37692
1183.22473,0.37588
1183.29346,0.37484
1183.36194,0.3738
1183.43054,0.3728
1183.49927,0.3718
1183.56775,0.3708
1183.63648,0.36984
1183.70496,0.36888
1183.77368,0.36796
1183.84228,0.36704
1183.91101,0.3662
1183.97961,0.3654
1184.04834,0.36464
1184.11682,0.36392
1184.18567,0.36316
1184.25427,0.36244
1184.323,0.36176
1184.3916,0.36108
1184.46045,0.3604
1184.52905,0.35976
1184.59778,0.35916
1184.6665,0.3586
1184.73523,0.35808
1184.80396,0.3576
1184.8728,0.35712
1184.94165,0.35664
1185.01025,0.35616
1185.0791,0.35564
1185.14783,0.35516
1185.2168,0.35464
1185.28552,0.35412
1185.35437,0.3536
1185.4231,0.35308
1185.49194,0.35256
1185.56079,0.352
1185.62964,0.35148
1185.69849,0.35088
1185.76733,0.35028
1185.83618,0.34964
1185.90515,0.34896
1185.97388,0.34824
1186.04285,0.34748
1186.11169,0.34668
1186.18066,0.34592
1186.24951,0.34512
1186.31848,0.34432
1186.38745,0.34352
1186.45642,0.34264
1186.52539,0.3418
1186.59424,0.34088
1186.66333,0.33996
1186.73218,0.33904
1186.80127,0.33808
1186.87012,0.33712
1186.93921,0.33616
1187.00818,0.3352
1187.07727,0.33424
1187.14612,0.33324
1187.21521,0.33228
1187.28418,0.33128
1187.35339,0.33028
1187.42236,0.32928
1187.49146,0.32828
1187.56042,0.32724
1187.62964,0.3262
1187.69861,0.32516
1187.7677,0.32412
1187.83691,0.32312
1187.90601,0.32208
1187.9751,0.32108
1188.04419,0.32008
1188.1134,0.31904
1188.1825,0.318
1188.25171,0.31696
1188.3208,0.31592
1188.39001,0.31488
1188.45911,0.31384
1188.52832,0.31284
1188.59741,0.31184
1188.66675,0.31084
1188.73584,0.30984
1188.80518,0.30884
1188.87427,0.30788
1188.9436,0.30688
1189.01269,0.30588
1189.08203,0.30488
1189.15125,0.30392
1189.22058,0.30292
1189.28992,0.30196
1189.35913,0.301
1189.42847,0.30008
1189.49768,0.29916
1189.56702,0.29824
1189.63623,0.29732
1189.70569,0.2964
1189.7749,0.29548
1189.84436,0.29456
1189.91357,0.29368
1189.98303,0.29276
1190.05225,0.29192
1190.1217,0.29104
1190.19104,0.2902
1190.2605,0.28936
1190.32983,0.28856
1190.39929,0.28772
1190.46863,0.28692
1190.53809,0.28608
1190.60742,0.28528
1190.67688,0.28448
1190.74646,0.28368
1190.8158,0.28288
1190.88525,0.28212
1190.95471,0.28136
1191.02429,0.2806
1191.09363,0.27988
1191.16321,0.27912
1191.23267,0.27836
1191.30225,0.27764
1191.37158,0.27688
1191.44116,0.27612
1191.51062,0.27536
1191.58032,0.27464
1191.64978,0.27388
1191.71936,0.27316
1191.78882,0.27244
1191.85852,0.27172
1191.92798,0.27104
1191.99768,0.27032
1192.06714,0.2696
1192.13684,0.26888
1192.20654,0.26816
1192.276,0.26744
1192.3457,0.26672
1192.41528,0.266
1192.48499,0.26532
1192.55456,0.26464
1192.62427,0.26396
1192.69397,0.26328
1192.76367,0.2626
1192.83325,0.26192
1192.90308,0.2612
1192.97266,0.26052
1193.04236,0.25984
1193.11206,0.25916
1193.18189,0.25852
1193.25147,0.25784
1193.32129,0.2572
1193.39099,0.25656
1193.46081,0.25592
1193.53052,0.25524
1193.60034,0.2546
1193.67017,0.25396
1193.73987,0.25332
1193.80981,0.25268
1193.87952,0.25204
1193.94934,0.25144
1194.01916,0.2508
1194.08899,0.2502
1194.15881,0.2496
1194.22876,0.249
1194.29846,0.24844
1194.36841,0.24784
1194.43823,0.24724
1194.50818,0.24664
1194.578,0.24608
1194.64795,0.24548
1194.71777,0.24492
1194.78772,0.24436
1194.85754,0.2438
1194.92761,0.24328
1194.99744,0.24272
1195.06751,0.2422
1195.13745,0.24164
1195.2074,0.24112
1195.27734,0.24056
1195.34729,0.24004
1195.41736,0.23952
1195.48731,0.239
1195.55737,0.23848
1195.62732,0.23796
1195.69739,0.23748
1195.76733,0.23696
1195.8374,0.23648
1195.90735,0.236
1195.97754,0.23548
1196.04749,0.235
1196.11768,0.23448
1196.18762,0.234
1196.25781,0.23352
1196.32776,0.23304
1196.39795,0.2326
1196.46802,0.23212
1196.53821,0.23168
1196.6084,0.23124
1196.67847,0.23076
1196.74866,0.23032
1196.81873,0.22988
1196.88892,0.2294
1196.95898,0.22896
1197.0293,0.22852
1197.09937,0.22808
1197.16968,0.22764
1197.23975,0.22724
1197.31006,0.2268
1197.38013,0.2264
1197.45044,0.226
1197.52063,0.22556
1197.59094,0.22516
1197.66113,0.22476
1197.73144,0.22436
1197.80164,0.22392
1197.87195,0.22352
1197.94214,0.22316
1198.01257,0.22276
1198.08289,0.22236
1198.15308,0.222
1198.22351,0.2216
1198.2937,0.22124
1198.36414,0.22088
1198.43445,0.22048
1198.50476,0.22012
1198.57507,0.21972
1198.64551,0.21936
1198.71582,0.219
1198.78626,0.21864
1198.85657,0.21832
1198.927,0.21796
1198.99744,0.2176
1199.06787,0.21728
1199.13818,0.21692
1199.20874,0.21656
1199.27905,0.21624
1199.34961,0.21588
1199.41992,0.21556
1199.49048,0.2152
1199.56103,0.21488
1199.63147,0.21456
1199.70203,0.21424
1199.77246,0.21392
1199.84302,0.2136
1199.91345,0.21328
1199.98401,0.21296
1200.05444,0.21264
