,GHI (W.m-2),DHI (W.m-2),Ambient Temperature (Deg C),Relative Humidity (%),wind velocity (m.s-1),wind direction (deg)
2024-02-23 01:05:00+00:00,2.263,1.3119999999999998,8.53,92.4,6.585,131.4
2024-02-23 01:10:00+00:00,2.358,1.5119999999999998,8.66,91.8,5.435,136.5
2024-02-23 01:15:00+00:00,2.9360000000000004,1.972,8.65,92.1,5.778,128.7
2024-02-23 01:20:00+00:00,3.002,2.102,8.69,91.8,5.435,136.1
2024-02-23 01:25:00+00:00,3.0460000000000003,2.101,8.69,91.7,5.976,134.4
2024-02-23 01:30:00+00:00,3.181,2.062,8.71,91.6,5.426,131.3
2024-02-23 01:35:00+00:00,2.6010000000000004,1.5730000000000002,8.81,90.7,5.582999999999999,130.8
2024-02-23 01:40:00+00:00,3.233,2.141,8.81,90.4,4.974,132.9
2024-02-23 01:45:00+00:00,3.009,1.955,8.88,88.9,5.172999999999999,134.4
2024-02-23 01:50:00+00:00,3.383,2.3209999999999997,8.98,86.8,5.757999999999999,133.9
2024-02-23 01:55:00+00:00,3.542,2.448,9.01,82.0,5.229,136.1
2024-02-23 02:00:00+00:00,4.966,3.716,8.95,81.8,4.815,135.1
2024-02-23 02:05:00+00:00,6.479,5.225,8.62,83.4,5.312,138.0
2024-02-23 02:10:00+00:00,3.37,2.432,8.6,85.1,5.504,136.4
2024-02-23 02:15:00+00:00,2.783,1.729,8.59,84.1,5.38,138.7
2024-02-23 02:20:00+00:00,3.549,2.3819999999999997,8.48,82.4,5.62,137.6
2024-02-23 02:25:00+00:00,5.461,4.226,8.11,77.99,5.371,140.8
2024-02-23 02:30:00+00:00,6.787999999999999,5.35,7.654,75.12,5.043,139.3
2024-02-23 02:35:00+00:00,7.0089999999999995,5.447,7.25,76.36,4.712,139.9
2024-02-23 02:40:00+00:00,5.088,3.88,6.945,77.87,5.149,143.3
2024-02-23 02:45:00+00:00,3.821,2.524,6.752999999999999,78.79,4.363,146.3
2024-02-23 02:50:00+00:00,3.7510000000000003,2.465,6.676,79.88,4.546,140.9
2024-02-23 02:55:00+00:00,3.762,2.593,6.632000000000001,79.54,4.462,146.9
2024-02-23 03:00:00+00:00,4.431,3.161,6.441,78.96,4.745,149.9
2024-02-23 03:05:00+00:00,4.848,3.46,6.212000000000001,80.1,5.33,157.1
2024-02-23 03:10:00+00:00,5.547999999999999,4.22,5.933,81.5,5.48,153.8
2024-02-23 03:15:00+00:00,5.865,4.445,5.6610000000000005,83.2,5.4510000000000005,152.8
2024-02-23 03:20:00+00:00,6.456,4.98,5.437,85.1,5.0889999999999995,149.9
2024-02-23 03:25:00+00:00,5.459,4.106,5.2860000000000005,87.0,4.031000000000001,153.2
2024-02-23 03:30:00+00:00,4.737,3.411,5.181,88.3,4.125,154.4
2024-02-23 03:35:00+00:00,3.807,2.562,5.172000000000001,88.9,4.965,150.4
2024-02-23 03:40:00+00:00,3.397,2.177,5.235,88.3,4.802,153.3
2024-02-23 03:45:00+00:00,4.81,3.492,5.077,87.0,5.211,165.7
2024-02-23 03:50:00+00:00,7.22,5.774,4.581,86.4,5.581,163.9
2024-02-23 03:55:00+00:00,6.874,5.47,4.246,86.4,6.3020000000000005,169.1
2024-02-23 04:00:00+00:00,6.372999999999999,4.906000000000001,3.923,86.8,6.996,179.0
2024-02-23 04:05:00+00:00,5.769,4.342,3.695,86.6,5.329,166.9
2024-02-23 04:10:00+00:00,4.727,3.535,3.625,87.0,5.763999999999999,160.2
2024-02-23 04:15:00+00:00,3.9819999999999998,2.627,3.625,87.4,6.327000000000001,159.4
2024-02-23 04:20:00+00:00,4.238,3.009,3.4989999999999997,87.7,6.274,166.5
2024-02-23 04:25:00+00:00,3.875,2.6189999999999998,3.5180000000000002,86.6,8.3,166.7
2024-02-23 04:30:00+00:00,3.4210000000000003,2.2840000000000003,3.637,86.7,8.03,167.4
2024-02-23 04:35:00+00:00,2.7910000000000004,1.722,3.807,85.5,7.077000000000001,169.4
2024-02-23 04:40:00+00:00,2.7289999999999996,1.689,4.0569999999999995,84.1,6.0760000000000005,175.2
2024-02-23 04:45:00+00:00,3.7030000000000003,2.27,4.012,84.2,4.6419999999999995,173.9
2024-02-23 04:50:00+00:00,4.337,2.946,3.842,85.9,4.401,166.3
2024-02-23 04:55:00+00:00,4.341,3.016,3.6489999999999996,86.2,6.028,158.9
2024-02-23 05:00:00+00:00,3.4739999999999998,2.225,3.575,87.0,7.646,162.4
2024-02-23 05:05:00+00:00,3.0180000000000002,1.892,3.655,86.0,6.501,159.8
2024-02-23 05:10:00+00:00,3.4530000000000003,2.3680000000000003,3.787,85.3,6.62,159.1
2024-02-23 05:15:00+00:00,3.469,2.1959999999999997,3.7910000000000004,85.4,7.042000000000001,158.2
2024-02-23 05:20:00+00:00,3.175,2.065,3.7960000000000003,84.9,7.287999999999999,160.1
2024-02-23 05:25:00+00:00,2.7910000000000004,1.6159999999999999,3.8560000000000003,84.1,6.4510000000000005,167.9
2024-02-23 05:30:00+00:00,2.9130000000000003,1.93,3.928,83.3,6.165,179.5
2024-02-23 05:35:00+00:00,3.008,1.85,3.9189999999999996,84.4,8.44,186.8
2024-02-23 05:40:00+00:00,4.468,3.213,3.783,85.7,8.43,200.8
2024-02-23 05:45:00+00:00,4.33,3.062,3.71,85.9,9.31,209.1
2024-02-23 05:50:00+00:00,3.782,2.3890000000000002,3.633,86.9,11.37,213.0
2024-02-23 05:55:00+00:00,3.548,2.148,3.6630000000000003,86.2,11.97,218.4
2024-02-23 06:00:00+00:00,2.6439999999999997,1.598,3.909,85.4,9.98,221.3
2024-02-23 06:05:00+00:00,2.697,1.71,4.099,85.4,10.09,225.0
2024-02-23 06:10:00+00:00,3.1639999999999997,2.061,4.137,85.1,10.42,227.4
2024-02-23 06:15:00+00:00,2.492,1.54,4.468999999999999,79.9,11.12,231.9
2024-02-23 06:20:00+00:00,1.722,1.094,4.979,78.37,10.1,231.0
2024-02-23 06:25:00+00:00,2.0869999999999997,1.305,5.029,79.25,12.5,230.6
2024-02-23 06:30:00+00:00,2.4659999999999997,1.455,5.24,78.71,11.05,232.5
2024-02-23 06:35:00+00:00,3.783,2.491,5.3389999999999995,78.5,12.38,233.0
2024-02-23 06:40:00+00:00,6.172000000000001,4.813,5.308,78.52,13.18,231.9
2024-02-23 06:45:00+00:00,8.52,6.96,5.357,77.98,11.55,235.6
2024-02-23 06:50:00+00:00,11.55,10.17,5.375,78.95,11.07,236.5
2024-02-23 06:55:00+00:00,13.19,11.79,5.3629999999999995,79.2,10.58,230.4
2024-02-23 07:00:00+00:00,17.22,15.8,5.376,78.71,8.79,231.1
2024-02-23 07:05:00+00:00,18.95,17.69,5.399,77.56,8.92,232.0
2024-02-23 07:10:00+00:00,22.3,20.54,5.374,77.5,10.06,231.5
2024-02-23 07:15:00+00:00,28.4,25.84,5.31,77.18,10.23,227.3
2024-02-23 07:20:00+00:00,28.46,26.05,5.227,77.1,9.62,230.1
2024-02-23 07:25:00+00:00,32.59,30.02,5.147,77.08,9.2,230.3
2024-02-23 07:30:00+00:00,42.75,40.33,5.012,77.98,9.92,233.3
2024-02-23 07:35:00+00:00,68.86,65.9,4.912,78.59,9.76,228.4
2024-02-23 07:40:00+00:00,93.8,79.41,4.916,78.15,9.89,232.9
2024-02-23 07:45:00+00:00,108.0,81.4,4.974,77.93,10.24,233.6
2024-02-23 07:50:00+00:00,112.0,77.4,5.013,78.53,8.56,235.1
2024-02-23 07:55:00+00:00,61.86,52.61,4.958,79.01,8.04,236.9
2024-02-23 08:00:00+00:00,45.12,41.89,4.909,78.13,9.62,233.9
2024-02-23 08:05:00+00:00,42.59,40.94,4.87,79.46,10.02,238.2
2024-02-23 08:10:00+00:00,49.76,43.46,4.732,81.0,7.242999999999999,231.3
2024-02-23 08:15:00+00:00,81.9,47.36,4.677,82.4,9.63,231.5
2024-02-23 08:20:00+00:00,110.2,61.17,4.829,82.2,11.09,235.3
2024-02-23 08:25:00+00:00,94.6,74.57,5.013,81.3,8.15,231.3
2024-02-23 08:30:00+00:00,55.57,53.21,5.167000000000001,81.2,8.85,227.9
2024-02-23 08:35:00+00:00,41.07,39.0,4.894,80.1,8.89,228.5
2024-02-23 08:40:00+00:00,48.24,42.64,4.611000000000001,81.8,8.58,227.6
2024-02-23 08:45:00+00:00,156.2,104.2,4.395,83.0,8.16,233.2
2024-02-23 08:50:00+00:00,170.9,135.5,4.777,82.9,8.12,229.3
2024-02-23 08:55:00+00:00,125.4,121.6,5.082,82.9,8.0,233.0
2024-02-23 09:00:00+00:00,58.05,56.17,5.029,84.2,8.58,232.5
2024-02-23 09:05:00+00:00,57.25,54.96,4.71,83.8,9.2,231.2
2024-02-23 09:10:00+00:00,52.07,49.6,4.58,84.4,8.28,230.3
2024-02-23 09:15:00+00:00,61.93,56.23,4.471,85.5,8.83,235.2
2024-02-23 09:20:00+00:00,178.3,103.9,4.629,84.5,8.67,230.2
2024-02-23 09:25:00+00:00,256.7,121.9,4.931,82.8,9.21,228.9
2024-02-23 09:30:00+00:00,159.1,90.2,5.149,81.8,8.13,235.8
2024-02-23 09:35:00+00:00,127.0,75.54,5.113,81.5,7.125,228.5
2024-02-23 09:40:00+00:00,52.81,49.48,5.027,81.1,8.2,229.2
2024-02-23 09:45:00+00:00,73.97,55.51,4.948,81.5,7.978,230.9
2024-02-23 09:50:00+00:00,111.5,96.9,4.961,81.1,7.051,229.5
2024-02-23 09:55:00+00:00,89.7,87.1,4.84,82.2,7.5520000000000005,226.3
2024-02-23 10:00:00+00:00,49.33,47.81,4.635,81.7,8.9,230.8
2024-02-23 10:05:00+00:00,67.12,64.59,4.538,81.9,7.086,233.8
2024-02-23 10:10:00+00:00,119.1,113.2,4.631,81.4,6.17,230.4
2024-02-23 10:15:00+00:00,307.0,122.2,4.835,82.0,6.172999999999999,225.4
2024-02-23 10:20:00+00:00,310.9,80.2,5.117,82.2,6.032,220.5
2024-02-23 10:25:00+00:00,185.2,102.5,5.306,81.5,6.473,224.5
2024-02-23 10:30:00+00:00,188.1,121.9,5.377999999999999,81.7,7.164,224.5
2024-02-23 10:35:00+00:00,148.0,93.0,5.481,81.1,8.29,231.3
2024-02-23 10:40:00+00:00,69.46,65.37,5.273,81.4,7.41,238.0
2024-02-23 10:45:00+00:00,85.5,74.36,5.211,81.2,5.897,231.3
2024-02-23 10:50:00+00:00,362.3,120.9,5.394,80.4,5.252000000000001,230.2
2024-02-23 10:55:00+00:00,280.5,113.1,5.7410000000000005,79.5,5.957999999999999,231.3
2024-02-23 11:00:00+00:00,261.7,135.1,5.767,79.72,6.659,233.1
2024-02-23 11:05:00+00:00,176.9,154.9,5.725,79.86,6.0889999999999995,232.1
2024-02-23 11:10:00+00:00,313.1,116.8,5.415,78.71,6.872999999999999,233.3
2024-02-23 11:15:00+00:00,321.2,138.7,5.386,79.61,5.6339999999999995,237.1
2024-02-23 11:20:00+00:00,291.6,130.4,5.656000000000001,80.2,6.527,233.2
2024-02-23 11:25:00+00:00,129.9,122.8,5.773,80.2,6.596,225.6
2024-02-23 11:30:00+00:00,189.9,161.6,5.849,80.3,6.903,236.9
2024-02-23 11:35:00+00:00,402.1,225.0,6.122999999999999,78.76,6.734,232.2
2024-02-23 11:40:00+00:00,319.0,244.5,6.442,76.26,6.815,235.8
2024-02-23 11:45:00+00:00,120.4,109.7,6.565,76.76,7.401,234.1
2024-02-23 11:50:00+00:00,63.5,60.57,6.409,77.28,8.22,236.4
2024-02-23 11:55:00+00:00,329.8,195.9,5.937,79.75,8.29,236.4
2024-02-23 12:00:00+00:00,254.9,237.9,6.006,79.05,8.27,230.8
2024-02-23 12:05:00+00:00,229.8,201.2,5.95,77.92,7.624,230.0
2024-02-23 12:10:00+00:00,493.1,203.7,6.257999999999999,77.92,7.7989999999999995,235.2
2024-02-23 12:15:00+00:00,331.2,162.5,6.544,77.71,6.434,231.1
2024-02-23 12:20:00+00:00,427.1,273.1,6.603,77.87,6.135,230.9
2024-02-23 12:25:00+00:00,209.7,171.0,6.77,75.18,6.235,227.1
2024-02-23 12:30:00+00:00,168.7,156.8,6.642,73.62,6.336,225.0
2024-02-23 12:35:00+00:00,228.3,214.4,6.706,73.8,6.466,215.9
2024-02-23 12:40:00+00:00,214.3,201.6,6.8,73.43,6.167999999999999,217.5
2024-02-23 12:45:00+00:00,162.6,145.4,6.766,72.32,5.976,227.8
2024-02-23 12:50:00+00:00,169.0,109.5,6.77,72.3,6.621,233.0
2024-02-23 12:55:00+00:00,271.6,157.4,6.757999999999999,71.95,6.325,231.5
2024-02-23 13:00:00+00:00,269.9,162.3,7.025,69.71,5.415,230.3
2024-02-23 13:05:00+00:00,151.7,126.3,6.997999999999999,69.24,6.079,231.5
2024-02-23 13:10:00+00:00,359.8,144.2,7.099,68.32,8.08,232.7
2024-02-23 13:15:00+00:00,210.8,112.3,7.31,67.9,5.955,230.0
2024-02-23 13:20:00+00:00,142.7,132.4,7.1610000000000005,68.53,5.207999999999999,223.3
2024-02-23 13:25:00+00:00,222.9,132.0,7.188,69.8,6.068,214.9
2024-02-23 13:30:00+00:00,254.0,123.0,7.191,67.29,4.905,219.1
2024-02-23 13:35:00+00:00,227.1,174.2,7.412000000000001,67.7,5.297000000000001,221.0
2024-02-23 13:40:00+00:00,199.9,143.9,7.25,70.48,6.581,219.6
2024-02-23 13:45:00+00:00,178.0,142.6,7.1,71.58,5.916,230.0
2024-02-23 13:50:00+00:00,156.9,115.7,7.079,70.75,6.066,217.9
2024-02-23 13:55:00+00:00,96.4,65.76,7.081,70.04,6.696000000000001,220.4
2024-02-23 14:00:00+00:00,80.4,70.42,7.021,70.86,7.215,219.1
2024-02-23 14:05:00+00:00,95.2,90.2,6.9479999999999995,71.44,7.336,215.0
2024-02-23 14:10:00+00:00,121.3,108.1,7.019,70.51,5.8660000000000005,222.1
2024-02-23 14:15:00+00:00,106.7,81.7,7.042000000000001,71.96,5.5889999999999995,221.4
2024-02-23 14:20:00+00:00,99.5,73.58,6.952000000000001,70.87,5.915,229.8
2024-02-23 14:25:00+00:00,100.2,82.1,6.867000000000001,73.18,6.667000000000001,217.0
2024-02-23 14:30:00+00:00,158.3,137.5,6.499,75.53,6.649,225.3
2024-02-23 14:35:00+00:00,163.4,136.5,6.105,76.62,6.642,224.8
2024-02-23 14:40:00+00:00,116.5,112.2,6.102,77.3,6.867999999999999,224.4
2024-02-23 14:45:00+00:00,53.67,51.24,6.018,78.69,5.519,221.3
2024-02-23 14:50:00+00:00,27.92,26.5,6.0,78.69,6.2829999999999995,229.4
2024-02-23 14:55:00+00:00,23.59,22.03,5.928999999999999,80.5,6.115,227.7
2024-02-23 15:00:00+00:00,27.67,26.03,5.781000000000001,80.9,5.757999999999999,216.4
2024-02-23 15:05:00+00:00,25.63,24.14,5.513,80.8,6.0329999999999995,224.9
2024-02-23 15:10:00+00:00,48.19,46.14,4.959,83.5,6.317,220.8
2024-02-23 15:15:00+00:00,41.03,39.2,4.854,84.4,6.917999999999999,214.1
2024-02-23 15:20:00+00:00,29.45,27.86,4.895,85.6,5.689,214.9
2024-02-23 15:25:00+00:00,16.16,14.88,4.88,85.6,4.89,217.2
2024-02-23 15:30:00+00:00,15.09,13.45,4.705,86.2,6.2010000000000005,214.7
2024-02-23 15:35:00+00:00,12.05,10.75,4.769,86.3,6.287000000000001,214.4
2024-02-23 15:40:00+00:00,10.97,9.37,4.941,85.5,6.591,212.0
2024-02-23 15:45:00+00:00,10.36,8.91,4.968999999999999,85.4,5.505,205.5
2024-02-23 15:50:00+00:00,10.82,9.51,4.965,85.8,5.8839999999999995,206.6
2024-02-23 15:55:00+00:00,11.93,10.53,5.039,84.9,6.324,208.4
2024-02-23 16:00:00+00:00,11.48,10.19,5.331,82.7,5.9270000000000005,199.1
2024-02-23 16:05:00+00:00,12.04,10.73,5.434,82.5,5.127999999999999,196.6
2024-02-23 16:10:00+00:00,12.42,11.16,5.501,81.2,5.966,196.2
2024-02-23 16:15:00+00:00,14.31,12.94,5.52,81.4,5.1370000000000005,202.9
2024-02-23 16:20:00+00:00,12.83,11.43,5.534,81.1,5.965,201.3
2024-02-23 16:25:00+00:00,9.54,8.0,5.597,80.2,5.456,200.1
2024-02-23 16:30:00+00:00,7.921,6.432,5.625,81.1,6.317,196.1
2024-02-23 16:35:00+00:00,7.1770000000000005,5.716,5.343,82.3,5.776,196.6
2024-02-23 16:40:00+00:00,8.09,6.597,4.788,84.1,5.332999999999999,198.5
2024-02-23 16:45:00+00:00,7.07,5.662000000000001,4.402,85.4,4.706,201.8
2024-02-23 16:50:00+00:00,5.346,3.8139999999999996,4.287,86.3,4.664,197.7
2024-02-23 16:55:00+00:00,4.131,2.7439999999999998,4.2860000000000005,87.0,4.841,201.3
2024-02-23 17:00:00+00:00,3.5410000000000004,2.371,4.3,87.3,5.732,206.3
2024-02-23 17:05:00+00:00,3.535,2.544,4.349,87.4,6.992000000000001,201.5
2024-02-23 17:10:00+00:00,3.4539999999999997,2.077,4.442,87.1,5.845,212.8
2024-02-23 17:15:00+00:00,3.1210000000000004,2.05,4.563,87.0,4.096,211.7
2024-02-23 17:20:00+00:00,3.0439999999999996,1.868,4.63,86.8,2.998,214.5
2024-02-23 17:25:00+00:00,3.42,2.1719999999999997,4.636,87.3,3.096,233.9
2024-02-23 17:30:00+00:00,3.221,1.965,4.6819999999999995,87.2,4.09,230.9
2024-02-23 17:35:00+00:00,2.8369999999999997,1.6909999999999998,4.736000000000001,87.1,3.407,213.5
2024-02-23 17:40:00+00:00,3.238,2.1109999999999998,4.747,87.6,3.3680000000000003,207.0
2024-02-23 17:45:00+00:00,3.4930000000000003,2.336,4.702,88.0,3.0469999999999997,198.6
2024-02-23 17:50:00+00:00,3.842,2.803,4.58,87.8,2.4219999999999997,184.2
2024-02-23 17:55:00+00:00,4.371,2.832,4.493,87.3,2.9139999999999997,184.2
2024-02-23 18:00:00+00:00,3.648,2.3369999999999997,4.466,87.6,3.846,187.0
2024-02-23 18:05:00+00:00,3.74,2.521,4.4510000000000005,87.6,3.3480000000000003,181.1
2024-02-23 18:10:00+00:00,3.21,2.166,4.465,87.6,4.025,175.1
2024-02-23 18:15:00+00:00,3.472,2.305,4.473,87.7,3.373,176.7
2024-02-23 18:20:00+00:00,3.017,1.933,4.54,87.6,3.404,177.8
2024-02-23 18:25:00+00:00,2.63,1.65,4.5569999999999995,87.8,4.062,179.9
2024-02-23 18:30:00+00:00,2.7539999999999996,1.903,4.648,87.3,4.556,183.3
2024-02-23 18:35:00+00:00,3.102,2.137,4.638999999999999,87.8,6.097,185.2
2024-02-23 18:40:00+00:00,3.1060000000000003,2.064,4.665,87.9,5.681,186.4
2024-02-23 18:45:00+00:00,3.327,2.2840000000000003,4.71,88.1,3.9189999999999996,184.2
2024-02-23 18:50:00+00:00,3.5260000000000002,2.274,4.697,88.7,3.21,176.7
2024-02-23 18:55:00+00:00,3.347,2.144,4.697,88.9,2.512,174.7
2024-02-23 19:00:00+00:00,3.68,2.401,4.717,88.3,3.016,174.1
2024-02-23 19:05:00+00:00,3.157,2.01,4.801,87.7,2.907,171.6
2024-02-23 19:10:00+00:00,2.943,1.92,4.811,87.8,4.2780000000000005,163.3
2024-02-23 19:15:00+00:00,3.051,2.044,4.84,87.7,4.312,160.8
2024-02-23 19:20:00+00:00,3.3739999999999997,2.194,4.8469999999999995,87.8,5.364,159.2
2024-02-23 19:25:00+00:00,3.4,2.271,4.835,87.8,5.001,161.1
2024-02-23 19:30:00+00:00,3.247,2.1319999999999997,4.834,88.1,5.055,166.7
2024-02-23 19:35:00+00:00,3.448,2.375,4.784,88.5,4.762,163.0
2024-02-23 19:40:00+00:00,3.781,2.451,4.711,87.8,4.89,170.0
2024-02-23 19:45:00+00:00,6.337999999999999,4.918,4.335,87.2,4.713,169.8
2024-02-23 19:50:00+00:00,6.638999999999999,5.246,3.915,87.3,5.202000000000001,173.6
2024-02-23 19:55:00+00:00,5.705,4.25,3.733,87.9,5.6979999999999995,174.1
2024-02-23 20:00:00+00:00,4.331,3.1310000000000002,3.583,88.5,4.141,163.6
2024-02-23 20:05:00+00:00,3.865,2.7289999999999996,3.487,89.2,4.33,169.1
2024-02-23 20:10:00+00:00,3.92,2.659,3.4810000000000003,89.7,4.495,166.6
2024-02-23 20:15:00+00:00,3.125,2.149,3.542,90.1,4.268,169.8
2024-02-23 20:20:00+00:00,2.705,1.6130000000000002,3.659,90.1,3.832,170.4
2024-02-23 20:25:00+00:00,3.444,2.327,3.7310000000000003,90.2,3.966,164.9
2024-02-23 20:30:00+00:00,4.377,3.241,3.7569999999999997,90.2,4.405,162.1
2024-02-23 20:35:00+00:00,3.5660000000000003,2.222,3.785,90.0,4.258,167.6
2024-02-23 20:40:00+00:00,4.285,3.003,3.7739999999999996,89.8,4.615,165.9
2024-02-23 20:45:00+00:00,3.408,2.1830000000000003,3.812,89.2,4.228,178.6
2024-02-23 20:50:00+00:00,2.254,1.268,3.886,88.8,3.948,174.8
2024-02-23 20:55:00+00:00,2.141,1.166,3.975,88.5,4.357,175.5
2024-02-23 21:00:00+00:00,2.373,1.3330000000000002,4.051,88.5,4.558,171.7
2024-02-23 21:05:00+00:00,3.072,1.999,4.096,88.4,4.558,176.7
2024-02-23 21:10:00+00:00,2.989,1.972,4.095,88.6,3.9939999999999998,172.0
2024-02-23 21:15:00+00:00,3.0639999999999996,2.205,4.093,88.8,3.855,172.7
2024-02-23 21:20:00+00:00,3.198,1.979,4.124,88.7,3.465,176.8
2024-02-23 21:25:00+00:00,3.695,2.352,4.137,88.6,4.336,172.3
2024-02-23 21:30:00+00:00,3.44,2.168,4.157,88.3,4.236000000000001,171.4
2024-02-23 21:35:00+00:00,3.045,1.767,4.215,87.7,3.852,177.5
2024-02-23 21:40:00+00:00,3.4560000000000004,2.21,4.2589999999999995,87.5,5.377999999999999,186.7
2024-02-23 21:45:00+00:00,3.1310000000000002,1.9369999999999998,4.28,87.1,5.9239999999999995,222.3
2024-02-23 21:50:00+00:00,2.858,1.848,4.341,86.8,5.482,236.0
2024-02-23 21:55:00+00:00,3.475,2.306,4.328,86.7,4.581,227.5
2024-02-23 22:00:00+00:00,3.053,1.9169999999999998,4.394,86.2,4.199,226.0
2024-02-23 22:05:00+00:00,3.4939999999999998,2.214,4.4110000000000005,86.1,3.62,227.8
2024-02-23 22:10:00+00:00,3.195,1.889,4.463,85.8,3.497,218.7
2024-02-23 22:15:00+00:00,4.631,3.378,4.44,85.8,3.778,211.4
2024-02-23 22:20:00+00:00,5.19,3.719,4.37,86.0,4.227,211.3
2024-02-23 22:25:00+00:00,4.851,3.5,4.282,86.3,3.4730000000000003,211.3
2024-02-23 22:30:00+00:00,4.336,3.0660000000000003,4.207,86.8,3.56,212.9
2024-02-23 22:35:00+00:00,3.9389999999999996,2.62,4.176,86.9,4.007,209.2
2024-02-23 22:40:00+00:00,4.766,3.4760000000000004,4.087,87.3,3.513,203.0
2024-02-23 22:45:00+00:00,4.6160000000000005,3.319,4.0089999999999995,87.6,3.9730000000000003,203.0
2024-02-23 22:50:00+00:00,4.044,2.782,3.9339999999999997,87.9,3.3339999999999996,204.8
2024-02-23 22:55:00+00:00,2.863,1.825,3.89,88.3,3.898,199.8
2024-02-23 23:00:00+00:00,2.907,1.794,3.9019999999999997,88.5,3.484,197.0
2024-02-23 23:05:00+00:00,3.0060000000000002,2.142,3.905,88.7,3.608,193.6
2024-02-23 23:10:00+00:00,2.379,1.558,3.9339999999999997,88.8,3.62,186.4
2024-02-23 23:15:00+00:00,2.5860000000000003,1.631,3.98,88.8,3.412,189.8
2024-02-23 23:20:00+00:00,2.7260000000000004,1.615,4.046,88.7,3.2910000000000004,192.8
2024-02-23 23:25:00+00:00,3.025,1.952,4.121,88.5,3.1660000000000004,191.7
2024-02-23 23:30:00+00:00,3.5389999999999997,2.31,4.138,88.6,3.3110000000000004,186.4
2024-02-23 23:35:00+00:00,3.801,2.405,4.198,88.6,3.3139999999999996,183.1
2024-02-23 23:40:00+00:00,2.89,1.795,4.242,88.8,3.0780000000000003,185.7
2024-02-23 23:45:00+00:00,3.503,2.319,4.29,88.8,3.298,185.0
2024-02-23 23:50:00+00:00,4.6739999999999995,3.287,4.269,88.8,3.205,185.6
2024-02-23 23:55:00+00:00,4.513999999999999,3.2969999999999997,4.224,88.8,2.675,192.4
2024-02-24 00:00:00+00:00,4.213,3.217,4.191,88.5,2.806,187.2
2024-02-24 00:05:00+00:00,4.781000000000001,3.4589999999999996,4.11,88.7,2.8,187.6
2024-02-24 00:10:00+00:00,4.652,3.285,3.985,88.9,2.932,188.4
2024-02-24 00:15:00+00:00,3.727,2.62,3.946,89.2,2.6689999999999996,195.7
2024-02-24 00:20:00+00:00,4.175,2.8360000000000003,3.92,89.1,2.491,188.2
2024-02-24 00:25:00+00:00,4.421,3.05,3.9210000000000003,88.6,2.4930000000000003,179.4
2024-02-24 00:30:00+00:00,3.846,2.6039999999999996,3.8930000000000002,88.1,3.2969999999999997,176.0
2024-02-24 00:35:00+00:00,2.718,1.7369999999999999,3.8939999999999997,88.3,2.983,178.0
2024-02-24 00:40:00+00:00,2.137,1.254,3.9810000000000003,87.9,2.9739999999999998,184.0
2024-02-24 00:45:00+00:00,3.3569999999999998,2.19,3.9739999999999998,87.8,2.821,188.4
2024-02-24 00:50:00+00:00,3.694,2.4659999999999997,3.935,87.7,2.728,185.9
2024-02-24 00:55:00+00:00,4.3469999999999995,2.898,3.8819999999999997,88.3,2.551,186.8
2024-02-24 01:00:00+00:00,3.971,2.715,3.8810000000000002,88.6,2.388,191.0
2024-02-24 01:05:00+00:00,3.6910000000000003,2.515,3.8560000000000003,89.0,2.366,187.9
2024-02-24 01:10:00+00:00,3.878,2.548,3.802,89.3,2.461,176.1
2024-02-24 01:15:00+00:00,3.498,2.214,3.798,89.7,2.349,178.3
2024-02-24 01:20:00+00:00,3.833,2.506,3.818,89.6,2.419,177.5
2024-02-24 01:25:00+00:00,3.764,2.51,3.7739999999999996,90.0,2.271,176.5
2024-02-24 01:30:00+00:00,4.133,2.799,3.7430000000000003,90.0,2.407,175.4
2024-02-24 01:35:00+00:00,3.964,2.6,3.7489999999999997,90.1,2.907,183.2
2024-02-24 01:40:00+00:00,3.4939999999999998,2.3369999999999997,3.77,90.1,2.891,179.4
2024-02-24 01:45:00+00:00,4.133,2.773,3.7,89.8,2.908,179.3
2024-02-24 01:50:00+00:00,4.115,3.014,3.552,90.3,2.72,182.0
2024-02-24 01:55:00+00:00,4.062,2.701,3.466,90.4,2.958,184.2
2024-02-24 02:00:00+00:00,4.553,3.2,3.3169999999999997,90.7,2.935,183.3
2024-02-24 02:05:00+00:00,4.823,3.36,3.1630000000000003,91.0,3.091,185.6
2024-02-24 02:10:00+00:00,3.967,2.8169999999999997,3.115,91.4,2.266,180.4
2024-02-24 02:15:00+00:00,3.47,2.27,3.147,91.3,2.271,172.1
2024-02-24 02:20:00+00:00,2.929,1.9480000000000002,3.13,91.4,2.441,174.9
2024-02-24 02:25:00+00:00,3.722,2.575,3.103,91.5,2.428,175.1
2024-02-24 02:30:00+00:00,3.307,2.2230000000000003,3.07,91.7,2.4090000000000003,175.0
2024-02-24 02:35:00+00:00,3.87,2.5810000000000004,3.077,91.6,2.028,174.0
2024-02-24 02:40:00+00:00,3.4739999999999998,2.3609999999999998,3.0780000000000003,91.7,2.407,178.9
2024-02-24 02:45:00+00:00,2.838,1.798,3.173,91.6,2.452,178.7
2024-02-24 02:50:00+00:00,4.379,3.156,3.188,91.6,2.334,179.5
2024-02-24 02:55:00+00:00,3.855,2.555,3.259,91.3,2.733,173.0
2024-02-24 03:00:00+00:00,3.832,2.4730000000000003,3.237,91.2,2.6630000000000003,177.6
